ipst,wallclock
idg267gqq,341.0
ie0d0yxnq,32.0
ibfr15040,2152.0
ie4n91030,2037.0
j90zy1070,55.0
idb846haq,21.0
laa005leq,16.0
ib2e01vxq,82.0
iblb8bmrq,885.0
idus37zpq,144.0
o5gj0q010,33.0
ldcv02080,175.0
ibxd11hmq,131.0
ibct0ncsq,24.0
ic5lh1rdq,829.0
ic9k07vwq,633.0
ief730hpq,26.0
idut65pcq,34.0
icrz27jvq,130.0
idmy17010,2001.0
ics307toq,36.0
ibsl170a0,73.0
idh003onq,434.0
ida910otq,1074.0
ibmd31dvq,1510.0
lb2a20tgq,25.0
ie7h010f0,298.0
ibcd630a0,1172.0
ibxa62o9q,201.0
idp183crq,34.0
idci33c8q,1543.0
ib917f010,791.0
id3q01020,405.0
idup11o6q,1158.0
ib91onlsq,858.0
ibh706cuq,57.0
id0b90010,1914.0
ice00ap2q,26.0
iby07m030,2241.0
icdb72030,252.0
ibt008020,2392.0
ido512040,41.0
o51x01060,59.0
ic5m3l010,2185.0
iegg01q5s,184.0
ibu90w010,2413.0
id9o39jiq,75.0
ie1na1020,320.0
idko29i5q,258.0
id1l30tbq,184.0
idb002u8q,44.0
icdb74050,269.0
icxx13020,2631.0
iblb9ttuq,728.0
idy63kgqq,145.0
iciik2l4q,532.0
ie3404ycq,444.0
id0o10j1q,3071.0
ibh718c3q,43.0
idp079jqq,1915.0
o48b8o010,31.0
j8c107030,73.0
iegk61010,1922.0
idd408020,504.0
o6dx01okq,19.0
ic450exxq,40.0
idgbg5020,2270.0
iby80jrwq,77.0
lbk607m0q,19.0
ic3t22m9q,909.0
ibwh030b0,78.0
idor03080,334.0
icok35guq,174.0
idlr07010,3774.0
idda01w4q,201.0
icsh10l6q,328.0
ief735icq,31.0
icq207wnq,39.0
ic7437lsq,807.0
iby889010,132.0
icwz28010,1267.0
ieaq05csq,45.0
ic6da5qpq,170.0
ice184r2q,843.0
ib1b0z010,804.0
ibev8wzlq,1029.0
idms02suq,172.0
lb5h06hnq,21.0
idp484z6q,1037.0
ic7h76egq,1491.0
o4k1mz010,37.0
ibtp37frq,616.0
idg217ijq,401.0
ibfn04040,2203.0
ib91bo010,1034.0
ie0501010,3442.0
ib3506qbq,197.0
o4th03010,103.0
ichz02avq,387.0
idvz31gvq,897.0
ieg807kdq,182.0
ibxj03j1q,1218.0
idnzh3fcq,57.0
ibc1e1apq,474.0
ic9t14imq,162.0
iblk97hmq,3021.0
icco02010,3827.0
icju01080,2606.0
ib6g21010,3442.0
ic3m47h2q,537.0
idp518ahq,185.0
j8rw26010,2452.0
id7r51020,389.0
icxh010c0,400.0
ocy535cmq,23.0
o5b601010,66.0
ibeve1v6q,1092.0
j8qz12090,3793.0
ibwk04cwq,41.0
idox01baq,76.0
ibs5b5brq,759.0
iedk39hsq,459.0
ib6wrb010,3203.0
idb7c1qlq,1126.0
o48b9i010,39.0
icas23010,1835.0
iblbaltqq,947.0
lcos29a2q,35.0
o5gh03020,50.0
idt002ftq,55.0
ibct4vo2q,21.0
icp210o5q,239.0
id5d07d1q,161.0
ib1f23020,137.0
ib2k21a4q,191.0
icz903040,2933.0
ibl921xcq,702.0
icq93c010,1745.0
icftcr010,1723.0
ie1b35hyq,2718.0
ibbsl5d5q,181.0
ie1h91nrq,590.0
ib4v22gxq,322.0
o43j010n0,76.0
idmg02kuq,150.0
id8a03010,3110.0
ibbsr1qnq,149.0
lc4e4zsmq,69.0
idb821dlq,36.0
icxa02b7q,550.0
iec069010,3233.0
id5904wkq,532.0
ibsm24030,129.0
ibo822tiq,184.0
ob6i03hzq,17.0
ibtp22wiq,855.0
ico501mvq,100.0
id2f14tgq,1772.0
idaq01c8q,428.0
oc84090h0,34.0
idy63ioeq,113.0
icfc79010,1695.0
ibg001mcq,172.0
id2f33vsq,1485.0
ibch01ujq,73.0
icok13cwq,73.0
ibfb09040,1969.0
idp504cfq,103.0
icxc01020,1910.0
ic4551a2q,40.0
lcgp01bsq,13.0
icr403n5q,136.0
ibtp06a2q,669.0
ibu94s010,2657.0
ibnh01zfq,1026.0
iaauf1070,257.0
ic5m1v010,1516.0
o46p3u020,53.0
ibu603zoq,929.0
jch001020,6427.0
lce33qq4q,67.0
icb008030,2248.0
ibl90jj2q,109.0
ib4a68020,2065.0
icmx03040,2054.0
ib2k55x6q,195.0
idnzh3fgq,58.0
ice006u9q,33.0
iche05vkq,310.0
o5fx46040,38.0
ibu9ah010,2888.0
ic6dh3irq,184.0
lb6m01adq,25.0
ic8z18h7q,769.0
iduy17pjq,464.0
ib1f91dqq,989.0
iebjby010,1245.0
ibug0n010,1424.0
ic8z21alq,100.0
ieht51orq,117.0
ibtx54vcq,1113.0
id23p2czq,1125.0
idut14a2q,32.0
ibmr02fmq,69.0
icmw12010,1690.0
idy60emwq,82.0
ib91cxidq,700.0
id5d07csq,122.0
idr109pqq,242.0
ib91mun7q,395.0
iac595ojq,1195.0
iciig3mnq,654.0
ie0l18jgq,449.0
id0h06kjq,40.0
ibjb09kaq,101.0
idio01010,2444.0
ichz01woq,193.0
ieaq02zvq,66.0
idvz34cjq,932.0
icfcaa010,1750.0
ichl05040,463.0
id2e02akq,80.0
o5fx20040,38.0
ibxd16g7q,182.0
idov43g1q,37.0
ib1b91030,316.0
ibld43bkq,34.0
ide206030,414.0
ibol05fyq,185.0
idns07010,2651.0
odbvm1cyq,14.0
iciic3udq,748.0
ice014pfq,39.0
iccz75mlq,50.0
la8n01qwq,81.0
idko09g7q,267.0
lcix04mrq,39.0
j8ig03lcq,42.0
ib9m99hdq,48.0
ib915ixnq,419.0
ibdy05kqq,58.0
ibdp06020,133.0
ics405cxq,343.0
id8r03010,450.0
idb794y7q,823.0
iciia4ovq,798.0
icvba2bzq,172.0
icdm61030,2014.0
lbk308lgq,17.0
iabr02p2q,1075.0
idut0jkaq,33.0
idy627bsq,105.0
idya01d2s,386.0
idl867010,1988.0
icsr02r7q,69.0
ic5y07fiq,1536.0
ie1954010,1681.0
ibbsf0p0q,208.0
icii92k5q,784.0
iedk08m0q,803.0
ibdy04vvq,56.0
icl702yiq,96.0
idnzg3eeq,60.0
icas0h010,2473.0
iccz78rwq,46.0
idi508fkq,156.0
idvw2tqrq,1346.0
oda976010,60.22
id9912cjq,326.0
ic3f09030,3039.0
o48b8j010,29.0
o4wh51030,22.0
ible05h5q,47.0
o4ob40010,39.0
ics301m3q,2397.0
id5d07d5q,192.0
icok11rkq,107.0
idy667axq,87.0
idg215hyq,323.0
id8f08030,3550.0
id9918g7q,405.0
icok32ufq,190.0
id0b27010,2063.0
o47n11010,43.0
ic4536joq,40.0
icqa53swq,892.0
idup14d6q,900.0
idca67010,1971.0
obt804030,33.0
icdm0e050,1993.0
idaq01bbq,579.0
ic0b09030,1912.0
o5hkbw070,57.0
lc8y12jlq,41.0
o53q18010,57.0
ibnh01z1q,604.0
obim010a0,32.0
idp421z7q,1068.0
icgz01u2q,400.0
idwi86ucq,677.0
ice070waq,25.0
idy63kglq,144.0
lca801yfq,35.0
ickb02h2q,380.0
icok36rtq,195.0
id9922buq,65.0
ib1b05unq,186.0
ic9t47nlq,95.0
ib3t04010,3495.0
idwc32c4q,171.0
lbe101s3q,27.0
iege120f0,314.0
ic8x10040,2286.0
ie0d50lhq,23.0
icr3150c0,332.0
ibt401010,1417.0
idw802hxq,411.0
idgg68020,2127.0
lc1v05lfq,48.0
ib4w01ikq,162.0
o5hk9r070,55.0
ib9155010,904.0
ibtp80znq,607.0
ibug31010,2039.0
j9oe01020,12865.0
idc93r010,1743.0
icsv01050,2756.0
ic9t08doq,87.0
iby401040,2693.0
idv110eaq,1373.0
idnzf3daq,59.0
ie7l01neq,132.0
icq93dr2q,983.0
ibfd02040,2092.0
iaac120f0,49.0
id9917ftq,420.0
ic4004drq,447.0
ibu92u010,2321.0
idp609m2q,1570.0
ic8k10ocq,741.0
j8w102010,76.0
ibtq25qiq,58.0
iduv07mvq,31.0
ib4w04j4q,186.0
ibqv09010,1981.0
ib8cddgeq,74.0
ic9711040,3023.0
idus15o1q,177.0
obzk02plq,18.0
ico801a1q,171.0
iaau11060,304.0
o5dh02090,56.0
ibu847b0q,25.0
iacd02n2q,485.0
icmp01gqq,519.0
iehl08uxq,155.0
icq208wfq,23.0
ibtm8bkiq,2162.0
icn606i8q,2061.0
idwg67010,2390.0
o5ee13040,61.0
icxx14020,2281.0
o4fo72190,65.0
iehl01l5q,176.0
ic130n020,1949.0
idnz03mgq,58.0
ibtp09bgq,680.0
ic3s15goq,205.0
j8q9030m0,97.0
icd012ioq,182.0
o4k1fw010,36.0
idv103koq,3349.0
iche03ubq,203.0
ic4918fdq,22.0
icpw0f010,1744.0
idci40doq,1550.0
lcbuh1tcq,16.0
o46p5d010,30.0
ib3902020,2164.0
ib9142n7q,449.0
ibxa82coq,180.0
idxoz3010,4231.0
ic3m01cgq,635.0
ic8v10gpq,215.0
o5cu03030,40.0
iehc85aaq,1152.0
iccza9exq,46.0
ibxa79prq,194.0
icm703030,2583.0
id9924e5q,506.0
idb005vhq,70.0
o59216080,74.0
o4k1jw020,47.0
o4w280030,105.0
id9g08040,2459.0
ic8d01040,2247.0
ibbsz5030,231.0
idcg04axq,766.0
ib1b89qjq,163.0
ibc307tfq,1428.0
ibem01uvq,68.0
idgbq5020,3136.0
idb7c4v3q,708.0
id5o50020,2014.0
ib4v22gyq,279.0
ibv526u1q,1297.0
ib3w15020,51.0
lboz1ndgq,87.0
idy648l1q,102.0
id2e01eeq,118.0
icqy01a1q,102.0
ibmd41iwq,1497.0
ibwk04alq,46.0
ic1r25010,597.0
iebl07030,3117.0
ie4a02050,51.0
id1m01esq,790.0
ie8c03nuq,163.0
idwi0vhsq,762.0
idg268j3q,53.0
oa86030z0,28.0
idg207ujq,55.0
ib5n44010,4810.0
icu808030,2353.0
iaak01agq,59.0
iac760v4q,39.0
ic7301owq,229.0
ib2kaegkq,192.0
ib9179n8q,642.0
idk901030,16306.0
idj604gbq,64.0
icaj14bsq,1195.0
ib9j1cspq,981.0
idcd27i1q,169.0
icp505c6q,1059.0
ic6dn1h0q,576.0
ich111q8q,1091.0
ibc124drq,662.0
iehl04o8q,194.0
idcg04asq,508.0
ie9210n4q,501.0
ich310070,300.0
j8i0coruq,1186.0
icrz33jeq,171.0
ib910x010,761.0
ic4574l6q,31.0
idiy14010,74.0
ocd606020,50.0
lbgf11dwq,48.0
icii54y8q,788.0
idp144cgq,1102.0
idnz03m0q,48.0
ieau18020,1917.0
icnk10010,2792.0
id9o39jjq,67.0
j94f08gqq,3268.0
ibht04mgq,194.0
ie1h54vcq,339.0
icwr16040,9821.0
ie3w02040,1926.0
o4k1xr010,33.0
idh002o9q,439.0
ibfr18030,2478.0
idfq08030,2658.0
j8qo05020,125.0
ic4443010,8067.0
ibct2ln7q,32.0
ib911l010,850.0
idnm76030,113.0
icqs11doq,1580.0
idxp16010,114.0
idy62khnq,155.0
ie1320i4q,2287.0
idnm0n010,94.0
ibu982010,2398.0
icua83010,177.0
idy607khq,94.0
o42a74010,43.0
ib8c8cotq,68.0
icqa39ciq,850.0
id9o10fsq,64.0
idcj12c4q,1693.0
icze15lgq,660.0
ic5m2h010,1686.0
ice094z6q,35.0
idwi0hh5q,662.0
id0bzx010,1076.0
ib2kabmaq,113.0
ieac01lsq,466.0
ieab02goq,417.0
icph6d010,3530.0
lbhk03q3q,14.0
icau42aaq,757.0
idt002h1q,30.0
idb888rdq,22.0
id9904x4q,329.0
idgg27ygq,1253.0
lbx307e6q,86.0
o4fo720z0,66.0
idwc32ccq,170.0
icii65q0q,781.0
id5n05t4q,205.0
id0nc1dwq,645.0
obxq010v0,36.0
ido501030,55.0
id0v10k3q,1147.0
ibct2nsjq,33.0
idp43p010,2038.0
ibxd32teq,151.0
ic6dc3jsq,181.0
ict902u9q,275.0
ie7s03bdq,866.0
ib3p01010,3642.0
ib2k41j1q,82.0
icg653010,1652.0
o5h903080,50.0
idcd02smq,185.0
ibuc510c0,331.0
iac501o4q,1444.0
ie9601hkq,192.0
jbeo0p020,4469.0
idvw30010,2009.0
icftal010,1653.0
ibbsz9kgq,134.0
id2c03upq,762.0
ibtm7prpq,2122.0
icvba1bdq,174.0
ibh708ojq,38.0
idnz03q8q,45.0
lcaw05lqq,43.0
ic4108020,4614.0
icok18tdq,112.0
iblc02yfq,1046.0
id0n94zlq,953.0
ie0d48a3q,35.0
icpw2ks2q,561.0
iegx02030,1570.0
o5hkeu070,60.0
id0v09jtq,1570.0
lcao16udq,43.0
ibxd80g9q,382.0
idp00af9q,1360.0
id6i06030,2460.0
ics460zxq,472.0
ic5m5tx8q,854.0
idxr39060,2283.0
ib5s040g0,1555.0
lbs380qeq,20.0
lb5h12v9q,14.0
ieg812noq,178.0
ie1b07juq,184.0
iegj49bbq,495.0
ido91v010,2102.0
iccz76p8q,35.0
ie5c54060,3486.0
idwf05uxq,120.0
ie0l34haq,69.0
idj301x9q,40.0
ibwb01xrq,879.0
idy608bqq,154.0
idvw4b010,2211.0
ieag57010,2077.0
ib91q8010,601.0
icd005l5q,193.0
o48b2k010,28.0
lbiy24yfq,41.0
idx5a6yzq,194.0
idwg1k010,2263.0
iccn67020,2124.0
occwa3010,51.0
ibld0ytuq,38.0
ie1s02030,58.0
id5d14aiq,55.0
ib2s57s2q,197.0
id8r04040,752.0
ibc1h1wzq,409.0
ibbsp5nrq,133.0
iac556ehq,1358.0
o53xa1020,67.0
ibwm30jiq,1324.0
icph0b010,2800.0
icq136a5q,40.0
icwy11k4q,351.0
oa9j02010,42.0
ieg640hxq,1377.0
id1x04wuq,1629.0
idid04bjq,200.0
ic3f04030,3013.0
ib9j5bi1q,1252.0
ibeuhsb1q,1012.0
icok13cuq,82.0
ie0h01mrq,4162.0
icph2o010,2062.0
iehc55j2q,1140.0
ick810020,3752.0
idv102o0q,3446.0
ie3b1c020,549.0
ic5s130b0,86.0
id1l31020,344.0
ice01avwq,41.0
ibdp08010,201.0
idcd09ipq,2903.0
o5h9a3010,34.0
iccza8u0q,30.0
icrg01020,143.0
icha09bsq,161.0
id0r87c4q,1182.0
ich107wwq,1153.0
lbx806c4s,34.0
idi505d8q,134.0
icqh19010,8392.0
icx605030,2437.0
ibjg04f3q,188.0
ibijd9f1q,75.0
j8c1070d0,74.0
ie7x10zoq,64.0
lbs316060,204.0
ic9g08010,902.0
ida401040,2147.0
idp161ejq,750.0
ie8o12dhq,431.0
idp630fgq,917.0
lb6809qdq,40.0
o59282020,53.0
id8r02050,434.0
ic6di2ihq,795.0
icv217010,3157.0
la9k03cmq,24.0
id1k3p010,2463.0
ibeuhbz0q,1051.0
icmd62030,180.0
ic8z15oeq,68.0
o5hkci030,44.0
lbujm2p4q,27.0
j8i0c1wmq,2340.0
lc4e34t8q,57.0
id0k0e010,1793.0
icnl13060,2795.0
idw101030,37.0
ib9j3dbnq,1584.0
o5h9a3020,32.0
iduv03050,41.0
ibti01010,2275.0
ibx202j2q,653.0
ibld82x5q,33.0
idms21gsq,89.0
idwi72jjq,918.0
icqa92010,1434.0
ibg001jkq,180.0
iclt0f020,1969.0
iboe2bjeq,171.0
idp616h9q,1892.0
ict8p2j4q,1237.0
icft43010,1662.0
ieec91020,1953.0
icco07010,2660.0
ibct3kf0q,29.0
idgqa10c0,338.0
ic0567kmq,784.0
ie9429jwq,236.0
icq153a1q,33.0
ldi457010,107.0
ice0z1a2q,39.0
idov02feq,38.0
ie8r03d2q,177.0
j96k07guq,56.0
o51u01030,52.0
idb634040,2529.0
ibct2fmiq,27.0
iac70adfq,36.0
ibz135uiq,279.0
idaj03020,1720.0
ib4w11jyq,113.0
ic6xbna2q,125.0
ibqt01030,165.0
idc780010,1529.0
ibuc41030,327.0
ibm517flq,1452.0
o50c02010,60.0
ibct0mqxq,24.0
ieg630zkq,1824.0
j8qz13070,2873.0
ibxa80hwq,156.0
icn111n8q,898.0
iehc54isq,1060.0
idgc13020,4004.0
idgc10010,3993.0
iege10050,190.0
ibc302ihq,1420.0
icwy26q5q,183.0
idme01s3q,51.0
icds01dvq,166.0
ibu95i010,2556.0
ib9j04i8q,1256.0
ib91ktnfq,663.0
ice607joq,360.0
ict901klq,360.0
id0d84ghq,35.0
ie3b26020,184.0
icwp01n7q,169.0
o68m01030,33.0
idc940k6q,1003.0
idci02hxq,2354.0
icpf30gsq,64.0
odqf11tqq,31.0
la7t01pnq,19.0
o4xeda010,36.0
iege05010,177.0
ibxa41cnq,116.0
ie1c36010,2513.0
idlp08030,2536.0
idp519wuq,1817.0
icpw36f9q,560.0
iduy37tcq,56.0
idvw45k9q,958.0
ic5za8j6q,202.0
idy630lbq,172.0
ie1369h0q,2235.0
idnzf3dcq,59.0
ibug0hf5q,723.0
idbh37020,218.0
id3f01ilq,395.0
ic6m1jccq,1674.0
icjl03020,2430.0
ic5la8epq,988.0
idan69020,4074.0
ic74bpbcq,602.0
ic3t0em6q,644.0
ibct4hixq,25.0
ic450nzpq,39.0
ichh03ibq,808.0
ib2s33heq,201.0
ib2k27n7q,191.0
icpg15gkq,48.0
id9911bxq,402.0
icmd72070,276.0
ib1b0idzq,166.0
lb5n43r4q,14.0
iblta3j3q,62.0
idc73tieq,867.0
ocy537m3q,29.0
ic1110020,197.0
id9o01auq,289.0
o4lyfr010,40.0
ie0f01ylq,1010.0
ib3801t9q,199.0
icwy04klq,51.0
idgc01010,4048.0
ib6wr8070,2445.0
idy687aqq,191.0
idot25ppq,667.0
idy608bnq,73.0
ie192z010,1854.0
ie9605nnq,126.0
ib2k94zjq,177.0
ibw908q7q,106.0
id6i05040,2147.0
ic4312y9q,481.0
ibxa31sbq,167.0
ieb312010,1801.0
ic3u13070,593.0
icoc12gpq,421.0
ic6x9y010,2060.0
ibxa31rnq,206.0
ie3u03020,4353.0
icph3z010,2719.0
o5bm29010,39.0
idup14d3q,988.0
ibld30giq,21.0
ibu80jxjq,21.0
iboi4lwiq,1646.0
ibee010d0,59.0
iby402040,2552.0
ibtx01e0q,631.0
idv107dyq,1530.0
ibu887icq,21.0
ibft04040,1906.0
ibu80sy1q,39.0
ie2u07010,3178.0
ie2u06010,1838.0
idwf01kvq,218.0
ib2k34wwq,147.0
iehm02fhq,391.0
ibex03030,1731.0
idl842020,1802.0
icua0y010,208.0
lbuky1kmq,65.0
ic0442mrq,230.0
ibu80kb8q,37.0
iduy26ogq,227.0
idla07010,6254.0
icok29imq,117.0
icgm01lzq,229.0
lbovnjkaq,30.0
oc3204050,55.0
oc1501050,49.0
ibsvb5bzq,1100.0
idx5a2pfq,165.0
ibevflfbq,1036.0
id8s04p2q,1290.0
j8bt04030,320.0
idfe01jtq,338.0
icmdp60f0,311.0
ict708nxq,188.0
icnj01010,314.0
idp519wvq,181.0
ida901020,1967.0
lcfem3a9q,30.0
ibmd43e4q,1257.0
ieea20020,3332.0
icwa07020,5024.0
ic0567010,5130.0
ic3mb1ffq,123.0
o59015060,38.0
idfu01soq,214.0
idci03ffq,2759.0
idp621ycq,347.0
idc73q010,1868.0
idju09020,1025.0
ibeo1df6q,1144.0
ibld30ghq,30.0
ibo8a4loq,196.0
lc1v32j1q,42.0
id8j02bfq,503.0
ibbsg1glq,228.0
icii10niq,790.0
ibcd66040,385.0
id9911buq,517.0
icg6cr010,1649.0
id8i08dbq,646.0
icn807ahq,1550.0
ibwi04070,84.0
idy417020,3091.0
ib4m08030,2745.0
j8ux06pyq,51.0
icvb12crq,97.0
id8r04020,669.0
iege01080,191.0
icpw79010,1784.0
idp406010,2435.0
lb2a18dbq,19.0
idow25010,9333.0
ibu94u010,2426.0
idg213hhq,298.0
ibxa43fdq,116.0
ib5t14020,5300.0
ic74apnsq,754.0
o45p020h0,58.0
idupa1ndq,1151.0
icuk01030,2976.0
idaq01cqq,482.0
ibfa04030,1724.0
id3f01h8q,566.0
ic2m10v4q,106.0
ibwh090b0,55.0
iduy40ucq,399.0
iciih4ccq,725.0
ie182ggyq,834.0
ics350meq,1273.0
idy61xf3q,132.0
ibrv24020,2590.0
icph31010,2118.0
id5s05010,7715.0
idp483010,2091.0
icxv14040,3344.0
ic5s010j0,335.0
icrw07080,353.0
idxq11030,1317.0
id2f39eiq,1725.0
o4lt02010,60.0
idfq07020,1954.0
ie3y10030,3428.0
lbgl04ioq,39.0
ib5y04010,2131.0
id1la5010,349.0
idmea1zgq,41.0
ic5m07010,1767.0
icfc03010,1582.0
id2958dqq,73.0
icok12vpq,148.0
icii25jdq,764.0
ice101ncq,811.0
iaah11020,584.0
iegk56010,2226.0
ie0f01yeq,955.0
ibv513ygq,921.0
ibtk03010,1147.0
la9k01x0q,18.0
icvba3d8q,266.0
icoc11fpq,361.0
ibtxb3pkq,37.0
idvz36atq,1345.0
ib916flsq,633.0
icqh30010,13414.0
ibt7a0vjq,1186.0
ic7h18f2q,1124.0
ibcf13axq,44.0
ids0g0jpq,74.0
ibwfd4e0q,3038.0
ids0d0010,121.0
ie1302ijq,2266.0
ie37a1teq,135.0
ibmr51v7q,97.0
icwy24jdq,69.0
ids0d0ghq,70.0
idk401050,2704.0
idlx10030,2173.0
ic5s14040,342.0
lb8r11myq,28.0
ic5lj4ulq,752.0
lb6203dpq,20.0
ibu994010,2279.0
icr844prq,1512.0
icwy13kvq,358.0
ibtx84a7q,1290.0
idaz06p8q,1064.0
idy603duq,191.0
ie9m27010,2183.0
idr007070,71.0
icm608jlq,199.0
icpf18f5q,376.0
ib91l4010,1294.0
lbx304fkq,364.0
idgg13010,3233.0
id0o34a7q,2743.0
ich310050,327.0
iacs02ueq,62.0
o5h910060,69.0
icpw1c010,1470.0
idaz03gwq,511.0
idg201nyq,55.0
icwy24jzq,350.0
idq24dkmq,1171.0
jcnw080c0,4269.0
idci35efq,38.0
ibct3idmq,21.0
idwi61010,2669.0
ie7j04gvq,117.0
icwy16lqq,294.0
icscb1dyq,63.0
ics303doq,2436.0
iboe3fuyq,189.0
idfr08020,2609.0
ic74aj010,1571.0
idko76hpq,299.0
ics409ejq,29.0
ibzg04030,476.0
ibu93m010,1254.0
o5bx010a0,60.0
idp144ciq,1114.0
ic3t07leq,97.0
ib9j20sqq,1589.0
ic2m07q1q,177.0
id1l01050,343.0
ic0p01030,3849.0
idvw2w010,2359.0
id7e16040,1909.0
ic3k02mwq,514.0
idy639kbq,95.0
idgg42pvq,1343.0
icqr04f7q,884.0
ib9j0em9q,1681.0
icrz06ilq,156.0
ice104roq,814.0
ib8e63klq,93.0
icok36s3q,184.0
ido204040,255.0
idp479010,2174.0
lbre05afq,14.0
ibjb10k5q,189.0
o5hs21070,32.0
iby82p010,131.0
id9910b0q,399.0
o5hkbm030,49.0
ibu303biq,51.0
idy62hj4q,76.0
ibp802n1q,62.0
lb1s02dzq,16.0
lbs103ycq,18.0
idy620yzq,135.0
idq286i4q,1426.0
ie1939010,2481.0
ibcdb10f0,180.0
idce01010,51.0
o4de07040,94.0
lbui06grq,17.0
idc71bhkq,509.0
icmk02040,3810.0
icze11ucq,614.0
iddj02fpq,266.0
idr0070b0,89.0
icha27j6q,176.0
idi159010,1865.0
idup21i8q,929.0
icbq02g5q,335.0
ibjg09c1q,53.0
ibzqa8k4q,1337.0
ie183c010,2766.0
ib6wrc040,1937.0
icq189qaq,24.0
idb007wvq,44.0
ied305010,2965.0
ib3820bcq,178.0
lbujm4cbq,29.0
idv401goq,1142.0
ice1b1vrq,753.0
jcrf02w3q,77.0
ibzv03040,505.0
icwb2p010,188.0
ib8c5yw9q,1042.0
lb1s08gvq,16.0
ics333v0q,1724.0
idq2b3010,1556.0
icau1ai8q,1032.0
idq21t010,1607.0
ib9m99h9q,46.0
iclt47020,2169.0
lbvr01qeq,15.0
idc987010,2009.0
ice193o1q,33.0
ic5za3haq,208.0
ibsl29090,294.0
ibc305xkq,1359.0
ic5m21loq,547.0
id9o07e7q,64.0
ie1950z3q,1145.0
idce02030,52.0
idus03brq,172.0
ib2k71ivq,190.0
icpp13d4q,238.0
o5e704070,106.0
iciia2j2q,772.0
icwr20040,11702.0
iedn21010,1032.0
idja59010,1499.0
lccl11v4q,45.0
ic9t31cgq,85.0
ibbse5g5q,121.0
ibu401o4q,202.0
lby601j6q,21.0
labq50030,18.0
icgu02ytq,709.0
o44n021f0,47.0
iduy13o5q,545.0
ice121tbq,780.0
ibcc01ijq,733.0
ibl956zjq,137.0
ibld08g9q,33.0
icoh01t3q,612.0
ie180f010,2330.0
idg240poq,41.0
iac50axzq,1221.0
icok07brq,94.0
j8i0c6w0q,1744.0
idxp10010,120.0
ib3t01030,3001.0
icyr1c050,337.0
idux82cbq,2679.0
ibxa85deq,176.0
ibu9fe010,1581.0
lb1414h2q,10.0
lbl202nnq,28.0
ibxa72j4q,144.0
ieag20010,2543.0
icr403n7q,176.0
ie1hc4qbq,578.0
iaa903n3q,717.0
ibu805anq,38.0
ie4nzi030,1783.0
icro04v5q,111.0
idus29c0q,3397.0
iaat51070,1633.0
ibca91u7q,748.0
ie2v13010,584.0
o5fx77040,34.0
ib2s24qgq,188.0
icdb70040,482.0
ic3ma3joq,729.0
jb5x29010,10388.0
idvz03yfq,3419.0
ieag0ijoq,159.0
ic6j07j5q,106.0
idus04c5q,182.0
o4k1k6010,32.0
idp533zmq,180.0
icpw3p010,1796.0
ido92rj4q,732.0
ibh714zlq,30.0
ib4v21gjq,199.0
ie4m46020,3412.0
ie1qb4ngq,130.0
icftar010,1650.0
ibc193dtq,31.0
o4st12040,84.0
icdx6v010,3884.0
ichh04osq,930.0
ibcr16llq,721.0
idy63qk3q,104.0
iblbh9ysq,1093.0
o46p2k010,38.0
idq29i010,3125.0
iecs01020,2999.0
j6n203amq,1424.0
icm925030,2053.0
ieg807k8q,184.0
idot42010,2227.0
icco09030,2225.0
o5h9b7020,51.0
ibm508k9q,662.0
id1kf1clq,64.0
icg697010,1546.0
icx101020,3805.0
icqa20010,1945.0
ibsl23050,90.0
id0ne4qcq,365.0
odqf11020,27.0
ocmg12020,46.0
ie7l07qzq,162.0
ic3l07010,1392.0
icx605020,2268.0
o4dd11050,87.0
ic4543ccq,34.0
ibls73vyq,52.0
idg226n1q,56.0
ibev8ykoq,983.0
ibu943aoq,947.0
lbho52y6q,19.0
idgg7g010,2880.0
icra01h0q,118.0
iblc07d5q,686.0
idcw01m2q,254.0
j6fl5bmiq,1833.0
ib6wr1040,3142.0
idkv21010,398.0
j8qg10020,65.0
ie0f04j1q,980.0
ibr002gbq,751.0
ie7l03ahq,105.0
ic0596010,5712.0
lcao04muq,40.0
iac719b0q,36.0
ic6xbjkfq,688.0
ib91a9biq,626.0
icyf01030,20258.0
ibbsr5czq,149.0
iciw03010,350.0
ic3mc2e2q,629.0
iciig2n5q,738.0
ic2m02hpq,193.0
iduw10neq,38.0
icau1bdxq,943.0
idy626zlq,145.0
icps01vsq,746.0
ibuc540b0,330.0
icgy01b2q,1254.0
ics452cwq,330.0
ib4v22guq,294.0
iduy07slq,47.0
ic4j03jaq,832.0
ibh706gyq,54.0
icdm74060,2039.0
iciu16kyq,451.0
ibbss5s8q,122.0
icp505c2q,1152.0
icze07ofq,629.0
idsw01040,416.0
iblk93j9q,2771.0
idpyd1u0q,380.0
idnzc3ygq,64.0
id2f35ctq,1803.0
icmd63060,435.0
ibla01e4q,1273.0
idp611qaq,1419.0
ibdy06lqq,60.0
ib914gf3q,454.0
ichf10b7q,547.0
idid02t3q,77.0
ics482a1q,301.0
iciic0a5q,783.0
idvw16010,2283.0
ibxy05vlq,51.0
icphs4010,2368.0
iduy13oaq,488.0
iac768nbq,24.0
ic5s08070,330.0
icpw59010,1213.0
icyr03040,313.0
ic5s150e0,346.0
idnzm3omq,59.0
iebn03020,2312.0
ie8o15n4q,361.0
idwg13a6q,547.0
idb858a3q,23.0
lboo23zgq,17.0
