n_files,total_mb,x_files,x_size,drizcorr,pctecorr,crsplit,subarray,detector,dtype,instr,wallclock,memory,mem_bin,bin_pred,mem_pred,wall_pred,ipst
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,135.0,0.838304,0.0,0.0,1.11,134.0,ib2k87csq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,115.0,0.8384799999999999,0.0,0.0,1.11,134.0,ib2k87ctq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,162.0,0.8386239999999999,0.0,0.0,1.11,134.0,ib2k87cuq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,134.0,0.838568,0.0,0.0,1.11,134.0,ib2k88nhq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,171.0,0.8380799999999999,0.0,0.0,1.11,134.0,ib2k88niq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,100.0,0.8388959999999999,0.0,0.0,1.11,134.0,ib2k88njq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,154.0,0.8384959999999999,0.0,0.0,1.11,134.0,ib2k88nkq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,160.0,0.8390479999999999,0.0,0.0,1.11,134.0,ib2k89mcq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,136.0,0.838836,0.0,0.0,1.11,134.0,ib2k89mdq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,136.0,0.8391120000000001,0.0,0.0,1.11,134.0,ib2k89meq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,89.0,0.8381360000000001,0.0,0.0,1.11,134.0,ib2k89mfq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,100.0,0.838756,0.0,0.0,1.11,134.0,ib2k90yuq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,96.0,0.838484,0.0,0.0,1.11,134.0,ib2k90yvq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,100.0,0.838448,0.0,0.0,1.11,134.0,ib2k90ywq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,193.0,0.83814,0.0,0.0,1.11,134.0,ib2k90yxq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,189.0,0.8382959999999999,0.0,0.0,1.11,134.0,ib2k91q2q
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,156.0,0.83788,0.0,0.0,1.11,134.0,ib2k91q3q
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,168.0,0.8382120000000001,0.0,0.0,1.11,134.0,ib2k91q4q
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,189.0,0.838412,0.0,0.0,1.11,134.0,ib2k91q5q
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,89.0,0.8387,0.0,0.0,1.11,134.0,ib2k92csq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,198.0,0.8384280000000001,0.0,0.0,1.11,134.0,ib2k92ctq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,175.0,0.8384280000000001,0.0,0.0,1.11,134.0,ib2k92cuq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,103.0,0.8391,0.0,0.0,1.11,134.0,ib2k92cvq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,86.0,0.838292,0.0,0.0,1.11,134.0,ib2k93k6q
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,193.0,0.8384360000000001,0.0,0.0,1.11,134.0,ib2k93k7q
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,98.0,0.8386319999999999,0.0,0.0,1.11,134.0,ib2k93k8q
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,137.0,0.838476,0.0,0.0,1.11,134.0,ib2k93k9q
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,133.0,0.83816,0.0,0.0,1.11,134.0,ib2k94ziq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,177.0,0.8377600000000001,0.0,0.0,1.11,134.0,ib2k94zjq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,155.0,0.8384879999999999,0.0,0.0,1.11,134.0,ib2k94zpq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,134.0,0.838216,0.0,0.0,1.11,134.0,ib2k94zqq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,126.0,0.839084,0.0,0.0,1.11,134.0,ib2k95nmq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,197.0,0.8380920000000001,0.0,0.0,1.11,134.0,ib2k95nnq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,195.0,0.837548,0.0,0.0,1.11,134.0,ib2k95noq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,125.0,0.8387479999999999,0.0,0.0,1.11,134.0,ib2k95npq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,97.0,0.8389559999999999,0.0,0.0,1.11,134.0,ib2k96baq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,193.0,0.8383360000000001,0.0,0.0,1.11,134.0,ib2k96bbq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,136.0,0.838224,0.0,0.0,1.11,134.0,ib2k96bcq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,133.0,0.8387479999999999,0.0,0.0,1.11,134.0,ib2k96bdq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,156.0,0.838412,0.0,0.0,1.11,134.0,ib2k97g3q
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,193.0,0.8379479999999999,0.0,0.0,1.11,134.0,ib2k97g4q
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,192.0,0.838456,0.0,0.0,1.11,134.0,ib2k97g5q
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,191.0,0.8376,0.0,0.0,1.11,134.0,ib2k97g6q
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,191.0,0.838368,0.0,0.0,1.11,134.0,ib2k98llq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,193.0,0.838192,0.0,0.0,1.11,134.0,ib2k98lmq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,132.0,0.8389559999999999,0.0,0.0,1.11,134.0,ib2k98lnq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,125.0,0.8381559999999999,0.0,0.0,1.11,134.0,ib2k98loq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,115.0,0.8386399999999999,0.0,0.0,1.11,134.0,ib2k99teq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,198.0,0.8381799999999999,0.0,0.0,1.11,134.0,ib2k99tfq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,194.0,0.83806,0.0,0.0,1.11,134.0,ib2k99tgq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,99.0,0.838356,0.0,0.0,1.11,134.0,ib2k99thq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,170.0,0.8383639999999999,0.0,0.0,1.11,134.0,ib2kaay8q
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,191.0,0.837644,0.0,0.0,1.11,134.0,ib2kaay9q
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,134.0,0.8387479999999999,0.0,0.0,1.11,134.0,ib2kaayaq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,168.0,0.8381799999999999,0.0,0.0,1.11,134.0,ib2kaaybq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,100.0,0.838992,0.0,0.0,1.11,134.0,ib2kabm5q
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,194.0,0.8381200000000001,0.0,0.0,1.11,134.0,ib2kabm6q
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,192.0,0.8379719999999999,0.0,0.0,1.11,134.0,ib2kabm9q
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,113.0,0.838408,0.0,0.0,1.11,134.0,ib2kabmaq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,90.0,0.838304,0.0,0.0,1.11,134.0,ib2kacuwq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,196.0,0.837992,0.0,0.0,1.11,134.0,ib2kacuxq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,149.0,0.838252,0.0,0.0,1.11,134.0,ib2kacuyq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,167.0,0.837852,0.0,0.0,1.11,134.0,ib2kacuzq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,154.0,0.837564,0.0,0.0,1.11,134.0,ib2kadk3q
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,188.0,0.83798,0.0,0.0,1.11,134.0,ib2kadk4q
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,96.0,0.837992,0.0,0.0,1.11,134.0,ib2kadk5q
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,174.0,0.838628,0.0,0.0,1.11,134.0,ib2kadk6q
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,140.0,0.838744,0.0,0.0,1.11,134.0,ib2kaegjq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,192.0,0.8385959999999999,0.0,0.0,1.11,134.0,ib2kaegkq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,69.0,0.8385520000000001,0.0,0.0,1.11,134.0,ib2kaeh2q
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,97.0,0.838448,0.0,0.0,1.11,134.0,ib2kaeh3q
11,175,1.8574,2.1426,1,1,2,0,1,1,3,4527.0,4.2541400000000005,1.0,,,,ib2o01020
11,175,1.8574,2.1426,1,1,2,0,1,1,3,4721.0,4.254004,1.0,,,,ib2o02020
11,175,1.8574,2.1426,1,1,2,0,1,1,3,4634.0,4.266568,1.0,,,,ib2o03020
11,175,1.8574,2.1426,1,1,2,0,1,1,3,4485.0,4.630068,1.0,,,,ib2o04020
11,175,1.8574,2.1426,1,1,2,0,1,1,3,5143.0,4.646272,1.0,,,,ib2o05020
3,35,0.29196,1.23845,1,1,2,0,1,1,3,805.0,2.062032,1.0,,,,ib2o06020
11,175,1.8574,2.1426,1,1,2,0,1,1,3,4170.0,4.642951999999998,1.0,,,,ib2o08020
11,175,1.8574,2.1426,1,1,2,0,1,1,3,4669.0,4.268236,1.0,,,,ib2oa6020
11,175,1.8574,2.1426,1,1,2,0,1,1,3,4149.0,4.271236,1.0,,,,ib2oa7020
5,70,1.17724,1.64655,1,1,2,0,1,1,3,1761.0,2.784256,1.0,,,,ib2p03030
2,35,-0.7599100000000001,1.23845,1,1,2,0,1,0,3,1170.0,2.061224,1.0,1.0,1.81,1210.0,ib2p03hyq
5,70,1.17724,1.64655,1,1,2,0,1,1,3,1890.0,2.783064,1.0,,,,ib2p11030
2,35,-0.7599100000000001,1.23845,1,1,2,0,1,0,3,1128.0,2.061968,1.0,1.0,1.81,1210.0,ib2p11xgq
5,70,1.17724,1.64655,1,1,2,0,1,1,3,1694.0,2.78286,1.0,,,,ib2p25030
2,35,-0.7599100000000001,1.23845,1,1,2,0,1,0,3,1024.0,2.061044,1.0,1.0,1.81,1210.0,ib2p25ftq
5,70,1.17724,1.64655,1,1,2,0,1,1,3,2064.0,2.784972,1.0,,,,ib2p26030
2,35,-0.7599100000000001,1.23845,1,1,2,0,1,0,3,1084.0,2.060516,1.0,1.0,1.81,1210.0,ib2p26aaq
5,70,1.17724,1.64655,1,1,2,0,1,1,3,1825.0,2.782468,1.0,,,,ib2p28030
2,35,-0.7599100000000001,1.23845,1,1,2,0,1,0,3,1346.0,2.060516,1.0,1.0,1.81,1210.0,ib2p28mvq
5,70,1.17724,1.64655,1,1,2,0,1,1,3,2000.0,2.7999560000000003,1.0,,,,ib2p29030
2,35,-0.7599100000000001,1.23845,1,1,2,0,1,0,3,1103.0,2.060556,1.0,1.0,1.81,1210.0,ib2p29ctq
5,70,1.17724,1.64655,1,1,2,0,1,1,3,2036.0,2.816992,1.0,,,,ib2p30030
2,35,-0.7599100000000001,1.23845,1,1,2,0,1,0,3,1261.0,2.060648,1.0,1.0,1.81,1210.0,ib2p30uyq
5,70,1.17724,1.64655,1,1,2,0,1,1,3,2047.0,2.78264,1.0,,,,ib2p31030
2,35,-0.7599100000000001,1.23845,1,1,2,0,1,0,3,1203.0,2.060632,1.0,1.0,1.81,1210.0,ib2p31fpq
5,70,1.17724,1.64655,1,1,2,0,1,1,3,1954.0,2.78304,1.0,,,,ib2p32030
2,35,-0.7599100000000001,1.23845,1,1,2,0,1,0,3,1220.0,2.062192,1.0,1.0,1.81,1210.0,ib2p32u2q
5,70,1.17724,1.64655,1,1,2,0,1,1,3,1697.0,2.813948,1.0,,,,ib2p33030
2,35,-0.7599100000000001,1.23845,1,1,2,0,1,0,3,1102.0,2.060768,1.0,1.0,1.81,1210.0,ib2p33hpq
5,70,1.17724,1.64655,1,1,2,0,1,1,3,1998.0,2.812388,1.0,,,,ib2p34030
2,35,-0.7599100000000001,1.23845,1,1,2,0,1,0,3,1304.0,2.061136,1.0,1.0,1.81,1210.0,ib2p34soq
5,70,1.17724,1.64655,1,1,2,0,1,1,3,1937.0,2.80844,1.0,,,,ib2p35030
2,35,-0.7599100000000001,1.23845,1,1,2,0,1,0,3,1287.0,2.060608,1.0,1.0,1.81,1210.0,ib2p35h8q
5,70,1.17724,1.64655,1,1,2,0,1,1,3,1953.0,2.758392,1.0,,,,ib2p36030
2,35,-0.7599100000000001,1.23845,1,1,2,0,1,0,3,1191.0,2.060076,1.0,1.0,1.81,1210.0,ib2p36ejq
5,70,1.17724,1.64655,1,1,2,0,1,1,3,1945.0,2.821056,1.0,,,,ib2p39030
2,35,-0.7599100000000001,1.23845,1,1,2,0,1,0,3,1257.0,2.059964,1.0,1.0,1.81,1210.0,ib2p39weq
5,70,1.17724,1.64655,1,1,2,0,1,1,3,1796.0,2.782412,1.0,,,,ib2p41030
2,35,-0.7599100000000001,1.23845,1,1,2,0,1,0,3,1433.0,2.061436,1.0,1.0,1.81,1210.0,ib2p41xmq
5,70,1.17724,1.64655,1,1,2,0,1,1,3,1952.0,2.813552,1.0,,,,ib2p53030
2,35,-0.7599100000000001,1.23845,1,1,2,0,1,0,3,1180.0,2.060012,1.0,1.0,1.81,1210.0,ib2p53qhq
5,70,1.17724,1.64655,1,1,2,0,1,1,3,2000.0,2.779464,1.0,,,,ib2p54030
2,35,-0.7599100000000001,1.23845,1,1,2,0,1,0,3,1293.0,2.0604,1.0,1.0,1.81,1210.0,ib2p54uvq
5,70,1.17724,1.64655,1,1,2,0,1,1,3,1785.0,2.781416,1.0,,,,ib2p55030
2,35,-0.7599100000000001,1.23845,1,1,2,0,1,0,3,1032.0,2.060092,1.0,1.0,1.81,1210.0,ib2p55cbq
5,70,1.17724,1.64655,1,1,2,0,1,1,3,1612.0,2.059396,1.0,,,,ib2p57030
2,35,-0.7599100000000001,1.23845,1,1,2,0,1,0,3,1184.0,2.060152,1.0,1.0,1.81,1210.0,ib2p57zvq
5,70,1.17724,1.64655,1,1,2,0,1,1,3,1986.0,2.81284,1.0,,,,ib2p62030
2,35,-0.7599100000000001,1.23845,1,1,2,0,1,0,3,1513.0,2.06164,1.0,1.0,1.81,1210.0,ib2p62lgq
5,70,1.17724,1.64655,1,1,2,0,1,1,3,2056.0,2.814312,1.0,,,,ib2p64030
2,35,-0.7599100000000001,1.23845,1,1,2,0,1,0,3,1512.0,2.060792,1.0,1.0,1.81,1210.0,ib2p64jyq
5,70,1.17724,1.64655,1,1,2,0,1,1,3,1801.0,2.815896,1.0,,,,ib2p71030
2,35,-0.7599100000000001,1.23845,1,1,2,0,1,0,3,1261.0,2.060468,1.0,1.0,1.81,1210.0,ib2p71ulq
5,70,1.17724,1.64655,1,1,2,0,1,1,3,1769.0,2.7847880000000003,1.0,,,,ib2p82030
2,35,-0.7599100000000001,1.23845,1,1,2,0,1,0,3,1249.0,2.0608720000000003,1.0,1.0,1.81,1210.0,ib2p82uiq
5,70,1.17724,1.64655,1,1,2,0,1,1,3,1701.0,2.814276,1.0,,,,ib2p86030
2,35,-0.7599100000000001,1.23845,1,1,2,0,1,0,3,900.0,2.06248,1.0,1.0,1.81,1210.0,ib2p86lhq
5,70,1.17724,1.64655,1,1,2,0,1,1,3,1850.0,2.782128,1.0,,,,ib2q01010
5,70,1.17724,1.64655,1,1,2,0,1,1,3,1515.0,2.780112,1.0,,,,ib2q01020
5,70,1.17724,1.64655,1,1,2,0,1,1,3,1920.0,2.779752,1.0,,,,ib2q01030
6,70,1.39491,1.64655,1,1,2,0,1,1,3,1783.0,2.781584,1.0,,,,ib2q02010
8,105,1.6571799999999999,1.87221,1,1,2,0,1,1,3,2688.0,3.497452,1.0,,,,ib2q02020
6,70,1.39491,1.64655,1,1,2,0,1,1,3,1963.0,2.7812080000000003,1.0,,,,ib2q02030
8,105,1.6571799999999999,1.87221,1,1,2,0,1,1,3,2608.0,3.486488,1.0,,,,ib2q02040
9,140,1.7407599999999999,2.02638,1,1,2,0,1,1,3,4604.0,4.171912,1.0,,,,ib2r01020
9,140,1.7407599999999999,2.02638,1,1,2,0,1,1,3,5223.0,4.166436,1.0,,,,ib2r03020
9,140,1.7407599999999999,2.02638,1,1,2,0,1,1,3,3506.0,4.2318120000000015,1.0,,,,ib2r05020
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,132.0,0.838448,0.0,0.0,1.11,134.0,ib2s04jvq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,136.0,0.838988,0.0,0.0,1.11,134.0,ib2s04jwq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,164.0,0.838708,0.0,0.0,1.11,134.0,ib2s04jxq
2,9,-0.7599100000000001,0.37208,1,1,2,1,1,0,3,135.0,0.986952,0.0,0.0,1.28,288.0,ib2s04jyq
2,9,-0.7599100000000001,0.37208,1,1,2,1,1,0,3,211.0,0.986952,0.0,0.0,1.28,288.0,ib2s04jzq
2,9,-0.7599100000000001,0.37208,1,1,2,1,1,0,3,213.0,0.985932,0.0,0.0,1.28,288.0,ib2s04k1q
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,185.0,0.837792,0.0,0.0,1.11,134.0,ib2s06k0q
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,186.0,0.8377040000000001,0.0,0.0,1.11,134.0,ib2s06k1q
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,193.0,0.8378479999999999,0.0,0.0,1.11,134.0,ib2s06k2q
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,176.0,0.838556,0.0,0.0,1.11,134.0,ib2s06k3q
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,188.0,0.83816,0.0,0.0,1.11,134.0,ib2s06k4q
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,193.0,0.838268,0.0,0.0,1.11,134.0,ib2s06k5q
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,192.0,0.8381719999999999,0.0,0.0,1.11,134.0,ib2s06k6q
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,189.0,0.838068,0.0,0.0,1.11,134.0,ib2s06k7q
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,178.0,0.838304,0.0,0.0,1.11,134.0,ib2s06k8q
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,191.0,0.8385600000000001,0.0,0.0,1.11,134.0,ib2s06kaq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,170.0,0.8385879999999999,0.0,0.0,1.11,134.0,ib2s06kbq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,192.0,0.838572,0.0,0.0,1.11,134.0,ib2s06kcq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,193.0,0.83804,0.0,0.0,1.11,134.0,ib2s16xsq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,193.0,0.838636,0.0,0.0,1.11,134.0,ib2s16xtq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,193.0,0.8384360000000001,0.0,0.0,1.11,134.0,ib2s16xuq
2,9,-0.7599100000000001,0.37208,1,1,2,1,1,0,3,240.0,0.986592,0.0,0.0,1.28,288.0,ib2s16xvq
2,9,-0.7599100000000001,0.37208,1,1,2,1,1,0,3,256.0,0.986992,0.0,0.0,1.28,288.0,ib2s16xwq
2,9,-0.7599100000000001,0.37208,1,1,2,1,1,0,3,272.0,0.988128,0.0,0.0,1.28,288.0,ib2s16xxq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,199.0,0.837968,0.0,0.0,1.11,134.0,ib2s23n2q
2,9,-0.7599100000000001,0.37208,1,1,2,1,1,0,3,265.0,0.986288,0.0,0.0,1.28,288.0,ib2s23n3q
2,9,-0.7599100000000001,0.37208,1,1,2,1,1,0,3,266.0,0.986332,0.0,0.0,1.28,288.0,ib2s23n4q
2,9,-0.7599100000000001,0.37208,1,1,2,1,1,0,3,257.0,0.987196,0.0,0.0,1.28,288.0,ib2s23n5q
2,9,-0.7599100000000001,0.37208,1,1,2,1,1,0,3,267.0,0.988308,0.0,0.0,1.28,288.0,ib2s23n6q
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,195.0,0.838672,0.0,0.0,1.11,134.0,ib2s24qbq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,193.0,0.838252,0.0,0.0,1.11,134.0,ib2s24qcq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,185.0,0.838284,0.0,0.0,1.11,134.0,ib2s24qdq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,193.0,0.837832,0.0,0.0,1.11,134.0,ib2s24qeq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,194.0,0.8386879999999999,0.0,0.0,1.11,134.0,ib2s24qfq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,188.0,0.838476,0.0,0.0,1.11,134.0,ib2s24qgq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,196.0,0.838484,0.0,0.0,1.11,134.0,ib2s24qhq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,161.0,0.838892,0.0,0.0,1.11,134.0,ib2s24qiq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,194.0,0.837944,0.0,0.0,1.11,134.0,ib2s24qjq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,193.0,0.838224,0.0,0.0,1.11,134.0,ib2s24qkq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,195.0,0.838384,0.0,0.0,1.11,134.0,ib2s24qlq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,195.0,0.838424,0.0,0.0,1.11,134.0,ib2s24qmq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,199.0,0.8383520000000001,0.0,0.0,1.11,134.0,ib2s33hdq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,201.0,0.838664,0.0,0.0,1.11,134.0,ib2s33heq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,201.0,0.83844,0.0,0.0,1.11,134.0,ib2s33hfq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,178.0,0.837844,0.0,0.0,1.11,134.0,ib2s33hgq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,197.0,0.838268,0.0,0.0,1.11,134.0,ib2s33hhq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,196.0,0.8382799999999999,0.0,0.0,1.11,134.0,ib2s33hiq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,195.0,0.8386440000000001,0.0,0.0,1.11,134.0,ib2s33hjq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,196.0,0.8382040000000001,0.0,0.0,1.11,134.0,ib2s33hkq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,192.0,0.837996,0.0,0.0,1.11,134.0,ib2s33hlq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,147.0,0.837884,0.0,0.0,1.11,134.0,ib2s33hmq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,178.0,0.8388479999999999,0.0,0.0,1.11,134.0,ib2s33hnq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,191.0,0.8382719999999999,0.0,0.0,1.11,134.0,ib2s33hoq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,205.0,0.838424,0.0,0.0,1.11,134.0,ib2s39nfq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,198.0,0.8375319999999999,0.0,0.0,1.11,134.0,ib2s39ngq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,197.0,0.838432,0.0,0.0,1.11,134.0,ib2s39nhq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,189.0,0.838484,0.0,0.0,1.11,134.0,ib2s39niq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,196.0,0.8383360000000001,0.0,0.0,1.11,134.0,ib2s39njq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,198.0,0.838124,0.0,0.0,1.11,134.0,ib2s39nkq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,200.0,0.837968,0.0,0.0,1.11,134.0,ib2s39nlq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,199.0,0.8381280000000001,0.0,0.0,1.11,134.0,ib2s39nmq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,197.0,0.838516,0.0,0.0,1.11,134.0,ib2s39nnq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,196.0,0.838484,0.0,0.0,1.11,134.0,ib2s39noq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,195.0,0.8382120000000001,0.0,0.0,1.11,134.0,ib2s39npq
2,1,-0.7599100000000001,-0.9233600000000001,1,1,2,1,1,0,3,198.0,0.8385520000000001,0.0,0.0,1.11,134.0,ib2s39nqq
