ipst,memory
ics348snq,1.023248
ibcd620b0,0.482832
iciw01050,0.949396
icii49bzq,1.043432
idbha5020,0.854928
ib1b23020,0.852856
icy3x4010,4.21566
icr843poq,1.023444
ic74bn010,1.026008
idg804010,4.197956
o4dd07060,0.473424
ib9j05vmq,1.0244799999999998
idcf05nwq,0.48252
idbh29050,0.854152
ibf703040,2.81488
id8i19gtq,1.0439
iedv10010,3.517304
ibwfc8010,1.02508
idlp06030,2.7879400000000003
o4gb040n0,0.496364
ieau09020,2.7812240000000004
ib918e010,1.027264
icqr33nuq,0.477744
ldv057090,2.1
icvbb4frq,0.8825040000000001
id0v07j9q,1.023792
ibu976010,1.027364
idg238otq,0.482576
ibmr51unq,0.73254
idms13c7q,0.838008
id5d23icq,1.024412
ibht25q7q,0.838248
iaao03kqq,1.026204
o5b609010,0.5101640000000001
idux60iuq,1.024528
lbrm01vuq,0.462728
id9o12jgq,0.482692
id7r24020,0.85462
idnzm3kkq,0.480212
icmk07020,2.77354
idup74jgq,1.025236
idf504j5q,0.46404
icdb66040,0.906548
la9h02m9q,0.462092
ic3f04040,2.82226
iaan01bqq,1.025628
ib9j0dedq,1.0232
ic7h59h0q,1.025736
o4fo010f0,0.483768
j8i0cuikq,2.0438080000000003
lb1a01r6q,0.462064
idcc20dyq,1.024792
ie9206n8q,1.042984
idx701qlq,0.8380559999999999
idc73g010,1.027496
ib2k73nvq,0.8383280000000001
icqa99010,1.027852
icwy02ieq,0.465044
ibcd61080,0.853824
idko55kdq,0.986212
iege03050,0.854844
icq990hdq,1.025524
oc8c37010,0.47714
ichf03bbq,1.024248
j8q9060s0,0.5714199999999999
ie0l33geq,0.482996
ib91nqfoq,1.0151
iege170b0,0.854376
obie01010,0.687232
iblb5xc4q,1.024184
ib91eg010,1.026016
o5f502010,0.520012
id0b2a010,1.026144
ibol04exq,0.838464
iddj04c8q,0.8830879999999999
idg217ioq,0.985704
lbyx02c5q,0.455624
id24040d0,0.854612
id9904wlq,0.464696
j8q801020,2.807496
icnk14020,2.777968
idi149010,2.814948
ie2v08020,0.897616
idc82pbfq,0.5422520000000001
ichy01010,0.948996
iegk0d010,1.027272
icds04dxq,0.8818159999999999
iclt69020,2.782752
ibyb14020,2.851136
ibdy06m2q,0.461456
idoq04fdq,2.043744
ibh723faq,0.463212
ic4311moq,1.022668
ib3m33010,5.544012
icqa0y010,1.026724
icgy15d0q,0.462628
ic6df3gxq,0.863608
icdm0d030,3.488548
idwi3gq0q,1.024644
obrt01080,0.481844
la8q12mfq,0.4551479999999999
lbme03vzq,0.4562
ic4594uuq,0.4818560000000001
icxa02a8q,1.0447799999999998
icii88iuq,1.040608
ice024a4q,0.482864
idvw90010,1.026296
ic2m06eyq,0.83854
ib3w07020,0.464132
j8r801020,4.216028
icf867010,1.027036
icmd23k5q,0.8386600000000001
ibsx02040,2.802468
idy611h6q,0.8376040000000001
idwc41ikq,0.8381120000000001
ibh714biq,0.456852
idut0na2q,0.477048
ie0o17020,2.864136
ibu9hj010,1.0264
icph7d010,4.322556
ic3f37030,2.829568
ie7438010,2.81562
iac595olq,1.022532
ibu9di010,1.02796
icau0s020,2.813484
icdm0h050,3.50308
ic5p01050,0.4651
icrz08dks,1.022132
ibtp77cdq,1.042816
id9633010,2.824628
la9t11040,1.592468
icpw93010,1.026432
ibg001jxq,0.8384
ibbsj5chq,0.838248
icx703cqq,0.838508
ibcd63080,0.866792
lcao0wgyq,0.463048
ib1323010,4.245612
o4gg010a0,0.483336
idnzm3kqq,0.479516
icdm61040,3.506692
iegg02vaq,0.83834
ibld0jaxq,0.480168
ibxa78p0q,0.838484
id5n04leq,0.8826120000000001
oc84090f0,0.4578640000000001
idb80lcuq,0.483404
o5h611020,0.483548
ic4558a1q,0.481888
icon04010,0.6602399999999999
idg209fxq,0.986876
idj304d6q,0.463984
ic3g02s0q,0.985788
ie0e01020,1.026252
ie2k29040,1.291068
ic4910mjq,0.491576
ibem02n4q,0.577604
o4k1lx010,0.496608
idec01020,2.902652
o4sp04020,0.519592
icrz32p5q,0.86398
idj301xcq,0.464316
ic0452h7q,0.8381120000000001
ibu9dr010,1.028328
ie7g01qxq,1.02566
id0k0h010,1.0263719999999998
ics309kyq,1.022692
icu103030,3.830064
idcg03akq,2.062112
id0o24j8q,0.8632639999999999
ibsm15040,0.657568
o523010b0,0.459212
o6km19010,0.496132
idr110rcq,0.8829959999999999
ibyk04h6q,0.883288
ib91da010,1.0278
ib1b76030,0.853836
ic5le1vlq,1.0243520000000002
ibuc02060,0.8539680000000001
icwp02boq,0.838144
odbul1030,0.458936
idms10o0q,0.838348
idcd24hsq,0.862956
ibfh04040,2.813136
ibu93fglq,1.02512
iac501o3q,1.024636
ibca71toq,1.024756
ib5s010c0,1.984728
ibld31dkq,0.482512
ibbsd1020,0.866276
idy655kwq,0.838096
id9o24cmq,0.986392
id5e19010,6.72272
idb638040,2.824568
icsr01l2q,0.464388
icftad010,1.026972
id0v01k3q,1.023348
ic1r63h0q,0.8826959999999999
idup64f9q,1.025688
idb644030,2.814692
idy61xf7q,0.838376
ic6m16010,1.027688
idb731cmq,1.024408
ido201050,2.814644
o4pz01090,0.462724
iegj35sdq,1.025724
o46j01030,0.483316
iaau43npq,1.024076
ic5s070b0,0.8541639999999999
icpf25hnq,0.985888
ibyw02010,4.8050760000000015
ibs305010,2.862404
ibqq31oyq,0.838176
ocd6020d0,0.485124
ie180xd2q,1.025144
id8m09010,3.5240120000000004
iche07aoq,1.024772
ibcd620c0,0.48412
icwp04ioq,0.838512
idvw87e4q,1.025268
icq94e010,1.027628
jdzn04050,0.73748
ibht14mfq,0.838468
iedk44l2q,1.043716
ibvh02030,0.570024
icdl02020,1.634052
idj555030,3.525604
ie0d0yxoq,0.482436
ibol05fpq,0.8378639999999999
ics489xlq,0.464004
ibfb04040,2.784176
iduy29qxq,0.988376
ibc620doq,0.484384
ib1b0hjgq,0.8383959999999999
la9k02buq,0.455272
ie4n87030,2.810784
ib4802020,4.974692
icq194boq,0.483072
ic5la4xcq,1.0245799999999998
ibxy06ftq,0.475556
ibevgcd0q,0.554656
ie183v010,1.026828
id0i4d010,1.02682
ie8609k2q,0.8385879999999999
idwg0u010,1.027372
ibr022dxq,1.04354
iboe1j020,0.6190760000000001
ibxb05030,1.075324
icpw1k010,1.027084
icmp04ptq,1.02424
obkk44010,0.474044
ib2j05teq,2.0627
idl853020,2.81362
ibf407040,2.783264
id0k11mjq,1.027768
idvz23f1q,1.022788
ie3u07020,4.281187999999998
ibuc420b0,0.8544360000000001
ibum010a0,0.942868
ld5z12jcq,0.455636
ib91gs010,1.027224
ic7302plq,0.8833559999999999
icpw27010,1.02698
ib2k13egq,0.83778
id8i17oeq,1.04318
idc501040,0.94888
j8i0c4qaq,2.043256
idxr54030,2.8002
icmw05diq,1.046368
o4ax56030,0.497416
icp011tjq,2.062752
ids0h0jeq,0.838432
j8i0b9q7q,2.06182
o4ak08020,0.483692
ib2k77rpq,0.8380040000000001
idov0hf3q,0.482304
idw102010,0.854748
icss01ceq,0.46374
idh222010,4.215864
o5c605020,0.498864
idgq63060,0.8650680000000001
j8i0cmupq,2.069012
iccz81laq,0.458328
o5fx3p030,0.495444
icir04nhq,0.838512
ibqq34ufq,0.8383360000000001
id6e01090,2.820732
icxm02030,4.220628
idgq52010,0.87066
ibct94jgq,0.482196
icii99eyq,1.042264
ibbsw5euq,0.8381559999999999
ie7h11070,0.853748
id9924duq,0.46534
idy651jdq,0.838192
ib9j25bcq,1.02242
ic0b10030,2.782788
o55q05010,0.5103880000000001
ic1108010,1.075664
idwi1jwmq,1.02618
ibxd43heq,1.024808
ibla02u2q,2.044844
ibu404ikq,0.838528
ibh714c3q,0.4576520000000001
lb5b06pcq,0.45572
ic5h1adhq,1.040816
id1x04x5q,2.04446
icqs10dgq,1.023548
idy633tnq,0.838076
icwy10jsq,0.986908
iciif0zsq,1.04324
j8q9040s0,0.5717439999999999
ibh708q7q,0.50994
iegg05flq,0.8380719999999999
idnza3voq,0.481224
lbs319080,1.546848
ic1329010,3.521776
ib9j23bsq,1.023984
ib2p30uyq,2.060648
iaal01010,2.8056520000000003
ib916k010,1.026328
lcix04mjq,0.462952
icqx03a5q,2.045256
ic3s83fwq,0.8382040000000001
ibwm07020,1.028296
icpf16diq,0.986332
icl3rb010,4.2292
ib3d32aqq,2.04562
ie1b05oeq,1.023148
id0b3g010,1.02512
lb8s41f5q,1.50926
o5cf04010,0.481284
o5fx1u020,0.49602
ib912o010,1.027028
id7623010,2.803656
ic3h83jvq,0.542988
ibfi16030,2.780664
obxq01110,0.458136
ibdg01e9q,0.987692
ib2k94zqq,0.838216
idnzm3koq,0.480016
ican06d0q,0.8383360000000001
ic6m8b010,1.0262440000000002
icpw3femq,1.026428
idx5a6010,0.85436
ide205040,0.860308
ibdy07n6q,0.464124
icha19l8q,0.864044
j8r206020,0.6529
ibvc01i5q,2.061856
idy647cxq,0.83794
iedk01q6q,1.04248
ibltbrdjq,0.612556
id24060e0,0.85444
ib913g010,1.026288
id1x07bkq,2.043092
o4k1ao010,0.497084
iac744gaq,0.479432
o56b07030,0.484624
idxb7delq,2.058956
ibbs25fcq,0.8385799999999999
idy692j2q,0.8383799999999999
icds01duq,0.882864
ibu999010,1.028412
ie0l29w0q,0.46396
ibu899lxq,0.480264
idot1eajq,1.02398
icgf13010,1.025232
iaah12060,0.8669479999999999
ican04zoq,0.838316
iboa88owq,0.600416
idid03hrq,0.8391200000000001
ie8508gqq,1.045668
lc7005xaq,0.4628600000000001
icha30i2q,0.8628319999999999
ic6dl3q6q,0.863316
ibc171kgq,1.024388
ie0f02uwq,2.061116
ibh714zxq,0.458148
ib918ymaq,1.01598
icir02c7q,0.8383440000000001
icd006zoq,0.838456
id9619020,2.787816
idwi2zbrq,1.02552
icze01eqq,1.043824
ibc602usq,2.063812
ibca80mkq,1.026328
ids0g0jaq,0.838356
ibuc510b0,0.8543440000000001
icmd61090,0.8651639999999999
idmg07nuq,0.83804
i9zl62020,0.32
ib7g03010,3.06826
idp539wvq,0.863716
ibwh020h0,0.4652560000000001
iegn13opq,0.464568
idj556020,3.573352
ibfd16030,2.7807
ic1102020,1.114352
idx5a5p5q,0.717484
icr3150a0,0.867592
ibu839v6q,0.479768
idcc1clzq,1.025088
ibu95xqjq,1.023428
ibc619zdq,0.475584
ie7h060b0,0.85482
id0p16pkq,0.46416
idb723ceq,0.481764
j8q903080,0.5725439999999999
idvz23epq,0.465008
idp40w010,1.02436
icvba3cqq,0.8830879999999999
idlx09020,2.789416
ic7431010,1.027376
iaan11qyq,1.023936
iddb03paq,1.025688
id5o44010,3.667772
ibct1ykzq,0.477016
ibfs15040,2.814616
ibv402020,0.951024
ic6xaualq,1.017128
iegj1l010,1.027404
icpf14rfq,0.987792
idy617e3q,0.838076
ic1rb9fdq,0.8830040000000001
icczb9j5q,0.476196
ibeuj8ivq,2.063868
ie182uluq,1.02566
lc4e30q1q,1.511556
idg232mgq,0.482444
idca12010,1.0260280000000002
lbpi07rsq,0.455408
idp627g9q,1.022344
ib914uz7q,1.015784
ido514010,1.025564
iaah13010,0.8673280000000001
obw3l2010,0.482692
idus18kxq,0.8638600000000001
ie4n81030,2.79562
id0k4e010,1.025808
iebi06vbq,2.059596
ieaq07epq,0.988096
o4dd08vuq,0.481304
icfc17010,1.0259280000000002
ido92l010,1.027244
icaj08020,2.803116
icii36xxq,1.043272
ie7l01nsq,0.8374280000000001
iehl07uaq,0.838556
icok07bhq,0.8383440000000001
ibc154qvq,1.019216
idj302doq,0.465836
lb6b15whq,0.456176
la9t11sfq,0.46156
ibcr11kuq,1.045372
idp042jpq,1.0240200000000002
idb7a1qgq,1.016408
idfq08040,2.78954
la7t03twq,0.4566199999999999
ibse02010,3.4853120000000004
id9o26hvq,0.482472
ibbs41lxq,1.0232
ibly04fvq,0.987456
ie0l24pnq,0.987332
ibtmald7q,2.060892
icqa13010,1.026452
icgy06bhq,1.024368
o5gj57010,0.4682560000000001
ibx603y6q,0.499584
ida966030,4.216428
id9h02igq,0.48242
ibc183qjq,0.47856
ie1q09caq,0.882908
ibjg08hhq,0.838676
icpf13pxq,0.986272
idh002nzq,0.986444
lb6d23a2q,0.455548
ie1a41u0q,0.4643640000000001
ibf317040,2.782372
idb7b1bgq,1.0258040000000002
idbha2060,0.8547959999999999
ics316nhq,1.021984
ibbszan9q,0.8385799999999999
iche15o1q,1.02634
ib9j01j8q,1.022444
id1v02frq,2.086284
idxq14030,1.286092
ic5z10orq,0.8381959999999999
ibsm16030,0.530796
o6ba02040,0.524996
ibuc01060,0.8540760000000001
ic4407010,1.02726
icmw02zqq,2.060496
ie1b12r0q,0.8636520000000001
idce09030,1.026
ie180jcqq,1.024396
id9o41ixq,0.986416
lbek01uhq,0.462008
idp604duq,1.024572
icau81010,2.789532
ice090a1q,0.482832
ib9j0fw5q,1.023152
ictn06ihq,1.042956
ie182h010,1.0258120000000002
id0b1wpcq,1.024912
ob1001bfq,0.463224
ico501lsq,0.475776
ie1c86010,1.025892
idca0u010,1.026336
ib1b56030,0.854828
ie1b41kiq,0.864008
icb003030,2.786628
icb158070,2.77996
j8uwc1010,2.1160080000000003
ibjg06b9q,0.8380639999999999
icpf17egq,0.985972
lc4e04ujq,1.51364
id0b92ivq,1.025468
idd401030,0.860548
icqa3pevq,1.024624
icx703c0q,0.8385440000000001
lbu102lcq,0.455116
ibxa82d5q,0.83788
icxl03ifq,0.8381639999999999
idzv04010,2.814364
ie7h120f0,0.8540760000000001
ib9j0emdq,1.022328
icpp01a7q,0.8382040000000001
la9x01e1q,0.455484
icok32uoq,0.838076
idy63kgpq,0.838392
ic4428010,1.027416
idwi30alq,1.024932
idca34010,1.026288
lb4f07ikq,0.462304
icqr14viq,1.024536
idsw01010,0.859684
idy632flq,0.838148
icfc68010,1.0269
icq211noq,0.483076
idnzk3imq,0.478484
o4k1ch010,0.492536
idp620l9q,1.023068
ic8x27040,2.8224560000000003
ice00pngq,0.482692
ichda8b7q,0.838152
icha24imq,0.863072
ibbsz8040,0.8540479999999999
iehl10x9q,0.8382639999999999
ido90ujtq,1.0338040000000002
icir06010,1.119508
icpf13pwq,0.98624
ie7y11020,0.87284
ict704nhq,1.026552
ib3d50ssq,2.06286
idyw24hdq,2.0623080000000003
icjf10020,2.789124
idy685rmq,0.8381799999999999
idp153dnq,0.480648
j8i0cmv3q,2.068004
id7r69020,0.855052
j9irw3fhq,2.0455080000000003
iblc15eeq,1.023676
o5b603020,0.485892
ic74btbjq,1.0162
idp154e2q,1.0176040000000002
id9609010,2.814236
icd6030l0,2.780344
idsd01qpq,0.882584
lb1202k9q,0.454796
icm928z7q,2.0615080000000003
icau77010,2.77932
o5hkca030,0.481376
ic5m5z010,1.027952
id0f06010,1.02696
ic2i35010,4.230624
ibqq33xeq,0.8387600000000001
ibu404ifq,0.838852
id0o04i7q,0.864216
id0b3ttkq,1.02614
ie37facaq,0.883152
idk502020,2.853292
ibrl02010,2.872268
ib1f40010,4.938192
ibsl27010,0.473916
idci37ilq,1.022916
idnt05eaq,1.044724
idy63gpeq,0.838708
ibxd42dlq,1.025552
o5h911030,0.474776
icpw2ks1q,1.025032
ic4308h2q,1.0228
id8029nfq,2.056824
ibct63vrq,0.479188
j8qh02030,4.245256
ie7l04xhq,0.838036
ichh03i5q,2.060868
ib2s24qmq,0.838424
lbxk51kjq,0.455296
ib6w62010,4.237952
ic4596paq,0.479168
icq91uv1q,1.025296
ib9j30v1q,1.024092
iaau42010,1.028344
ibnh01yxq,2.05868
j8i0akxfq,2.043432
lbi604k2q,0.462136
ics455joq,0.904536
idcn01dpq,0.538868
ic7452010,1.0268959999999998
j8i0ayjlq,2.044772
ic5m3a010,1.0267879999999998
ibct2vfuq,0.48152
lb8s7ccyq,1.51104
ib9174010,1.026032
idnzc3010,0.478596
idcd35ikq,1.02466
idlx04010,2.791396
idcd78a7q,1.024824
ich601030,0.8723200000000001
icyr0b030,0.905764
idy411010,4.2320160000000016
id0n31d4q,1.024016
ic5le3z2q,0.479828
o56g01040,0.472824
lcix06c3q,0.462088
idn006040,4.098624
o5hkcz060,0.4815680000000001
ibvz51090,0.927844
o5hkbj060,0.480824
iac525etq,1.022828
ic2m01r2q,0.8388
icwz52020,2.11848
ib9j38roq,1.0236040000000002
idl869020,2.812104
ibyb20020,2.798972
ib2g06020,7.043364
iedk04bjq,1.044812
ibsl18060,0.4748560000000001
ibtw04afq,0.542704
ic74bm010,1.026724
j8v608070,0.546884
ic6dg3l5q,0.8634639999999999
idvw1t010,1.026056
idfu04qtq,0.882552
idp542apq,0.862908
ibcdaa020,0.867324
ibtq21gpq,0.8385
ibbss5sdq,0.8383719999999999
icrn02040,0.5795560000000001
id0o57010,1.027592
idvf34010,1.027708
id5n05t2q,0.88256
ibqq33xkq,0.838248
ibcd05080,0.8672
idc929010,1.026236
id0i25010,1.027288
iboeblv4q,0.858
ib4w08h4q,0.838208
ib91myaxq,1.014032
ibbs40nlq,0.838432
ic5s03040,0.8546600000000001
ibtm7asrq,2.06202
ibfo11030,2.783636
lbiy78g8q,0.45574
idnzd3beq,0.479944
idy61hs9q,0.8390120000000001
id9922c9q,0.985816
iboa87okq,2.061192
ibtx14xjq,1.016528
ic5y04iqq,1.024876
ic2u02j4q,1.045264
icii02ebq,1.041764
id24110d0,0.854348
idov16xqq,0.482328
lbho55wiq,0.456016
ib1b92020,0.8537040000000001
lbp405ptq,0.46206
ic6m5t010,1.034952
idwg42010,1.026932
icwb0tlxq,2.0637
idb743a6q,0.483148
iaa901kfq,1.024176
idlta3joq,0.483052
idgq050c0,0.858384
id0n83pbq,0.482712
ic6xcs010,1.026056
idp627g7q,1.024752
icfcakw3q,1.025004
idus17koq,1.02278
iac505vsq,1.023608
ibxa43f8q,0.838992
iac556efq,1.024196
ibxl01010,3.489752
ie6x48f8q,0.988652
ibsl27020,0.4740399999999999
ib9166010,1.026012
iblc31g9q,1.024568
la9k04o2q,0.45614
ib4m04020,3.493004
ie1h21deq,1.02564
icg621fqq,1.024844
o4c8030f0,0.496924
ic7h67baq,1.025156
j8i0ckbtq,2.044188
ic3g09u7q,0.986044
ic1363htq,2.061876
idy634poq,0.838572
id0o05kjq,1.022564
labn02fcq,0.4617520000000001
id0i1o010,1.026012
idg203pqq,0.986376
ic5z11010,0.853828
lb5z04bkq,0.456856
icfcakw4q,1.027276
id2f21kdq,1.022204
icpw43c5q,1.024708
ib3v05020,2.78338
ibbsu1d9q,0.8387
ie7h220c0,0.854592
icqr41e4q,1.025764
idnzm3n6q,0.479388
ic4472010,1.027368
o59015010,0.4965520000000001
ids0a0dmq,0.838232
icnk02010,3.5038440000000004
ib916x010,1.02764
id0k2noyq,1.0266879999999998
ible17ywq,0.47712
ibqp02040,10.584508
iaau33usq,1.02288
idy417030,3.503636
idy671sdq,0.838784
j8q907090,0.5713
iccz79tpq,0.463608
j8i0b8f9q,2.078364
id2f23iwq,1.023428
ib3v06030,5.1489400000000005
j8rl04010,0.5986
idmea1zjq,0.4819560000000001
lbb914eyq,0.455468
ibxj03j6q,1.022844
ibf412040,2.781968
idp524edq,0.8630680000000001
lboz6nnhq,1.510736
ic74ahtvq,1.015576
ib6v07030,2.780916
idus05ozq,0.8631280000000001
ib6v25040,2.81588
idj654yrq,0.464844
oa8d020b0,0.481972
icq981010,1.025776
ibct3kezq,0.4809479999999999
icx551030,3.853388
ib911g010,1.02794
lbx402czq,1.557732
ic5la4x4q,1.016504
idc961a5q,1.024432
ibu891mgq,0.4821479999999999
idgq72080,0.8656360000000001
id0d75h3q,0.482548
ieag46u4q,0.838412
lbhx29w6q,0.454884
idi126020,2.816876
idkv25010,0.946752
icgy03hjq,0.464572
ibwb06e9q,2.0627720000000003
id0o16zmq,1.023496
lce32sc2q,1.510704
ice113xlq,0.4799199999999999
icfdk8d4q,1.02524
icwy25nqq,0.464108
iehc76cgq,2.06232
ibsl280a0,0.4743199999999999
idyw11uxq,2.064112
ic1366w7q,2.06204
iege07090,0.8540719999999999
icdm32070,3.488348
ibbso5niq,0.838508
o4dd05030,0.480992
idv404alq,2.045784
ibf712040,2.781672
ie0d0txeq,0.4829600000000001
ic1d13040,2.782716
ich3130e0,0.855216
iege140c0,0.854116
ibh708rxq,0.510556
ie7l04xdq,0.837852
ic7i20noq,1.044884
j6fl5bn8q,1.14
idp609m4q,1.02308
la9k03b8q,0.4558399999999999
ich602030,0.8773479999999999
ibh714h4q,0.456988
la9k03ayq,0.455904
ic3t17xfq,2.059952
ibfcb7vkq,2.060796
ibxd15fuq,0.8632120000000001
ic6m2dauq,0.837908
ibxa73jsq,0.8387680000000001
ie1s12070,0.515652
icwp04imq,0.83794
idci26j2q,1.022872
iciia8pfq,1.042544
ibtp18a1q,1.0438120000000002
idux57imq,1.025796
ib3m03020,5.576112
o5fx70020,0.495428
icde250b0,0.457544
icii63s3q,1.043624
idg213hgq,0.985824
ie7h13030,0.8544639999999999
icdm38050,3.48986
ie0l35hmq,0.483216
o5hkbj040,0.481892
lbxz03x2q,0.46332
id0o21goq,0.8635280000000001
lb1406niq,0.454584
lb5h08laq,0.456324
idb7a1qpq,1.024404
ie7j01kfq,0.855308
ie1h54vaq,1.024416
ieh808010,0.948904
ibxa85d2q,0.839268
idot4kffq,1.02446
iduv16cxq,0.464488
ibu889a4q,0.4821
id9917frq,0.986248
o4k1e9010,0.49702
o5h911040,0.465332
idq23atcq,2.06266
iehl03muq,0.838052
ie1h73xxq,0.482548
idb004v4q,0.48232
o6km19050,0.48186
iedu07020,2.81056
id6907040,3.4920400000000003
ie7l06lzq,0.839036
id0p04iiq,0.4655
ic5s050f0,0.8546040000000001
j96029010,0.556304
ibl90dw8q,0.864976
ib91l3yoq,1.023636
ic3l06020,1.4476
id0h08h5q,0.496136
ibc301r2q,2.046232
ibs303020,3.5386800000000003
ib913tldq,1.0255
ican04znq,0.8384159999999999
ibf110030,2.786424
ie37padtq,0.8832040000000001
o6l101040,0.494144
ib917ho5q,1.023872
iegj0l010,1.027136
ie1a45vbq,0.46482
iaaud1020,0.8544799999999999
idc959010,1.025652
ice087ctq,0.482772
icxa01yqq,1.045588
ldaf15dhq,0.455372
j8i0cyj7q,2.045072
id9o18uqq,0.4823560000000001
idp1c1syq,1.016384
icxf01010,3.5095400000000003
idy60ybqq,0.8380200000000001
ibld21uaq,0.48156
ibg001cfq,1.111728
idnzf3doq,0.4795
ic6db3s3q,0.8630639999999999
ibt5a5usq,2.063104
id0b2q010,1.026784
ic7i31u7q,1.045668
oa8b11c1q,0.464844
iehq22b6q,1.023296
jcrf02w0q,0.860296
ict702brq,1.041764
id5d10x3q,1.025484
lc4e2yprq,1.511092
o5fx8o040,0.496284
id7654010,2.777528
ic5j24jaq,0.527404
idxb71020,2.8131
o4wh44010,0.48414
id0b1bdhq,1.025424
id9927gqq,0.46472
ibfla0blq,2.078884
idxpe4010,0.476948
icgy24kmq,1.022604
ibc151m4q,1.023968
idya06hpq,0.985992
idcd04ytq,0.8638680000000001
ib8c8giqq,2.0602240000000003
icha18a5q,0.86372
icua71010,1.107632
ib3901020,2.818912
ic4311msq,1.022408
o5ee18050,0.47046
ictn19xmq,0.8383440000000001
ibwk04c8q,0.463812
icr403otq,0.838656
idw102090,0.8540719999999999
iec303060,0.859116
iaau410d0,0.854532
idda02b1q,0.838232
ibvd11acq,0.618276
oc3708040,0.4773600000000001
idp601gkq,1.023724
idko57mhq,0.987656
iddb12b3q,1.0243520000000002
icny04020,3.4890440000000003
oc36010l0,0.4972720000000001
j8q9030c0,0.571728
icu001020,0.866916
ic6dj2vxq,0.8635639999999999
ie1u0q020,0.905608
ib3v03010,4.9040040000000005
iaara2zsq,0.668496
ibsvb3030,2.7848040000000003
icwz50010,2.781732
ib2k0io7q,0.8382280000000001
id7678010,2.8159080000000003
id0k80010,1.026924
j8qh02050,4.2137400000000005
icyr0m050,0.906204
ib5f04010,4.8534760000000015
ibct32xeq,0.481184
o5cx04080,0.460408
ie1b28z8q,1.024176
lby606ejq,0.455592
idz301020,1.119948
idcp30010,1.027848
lc2201mhq,0.456672
iaau11020,0.8543200000000001
iaau31050,0.8540840000000001
ibld78ecq,0.48208
ib91ndyjq,1.024248
idux55hpq,1.024668
icpg14f0q,0.497308
ic440w010,1.02652
id0i0v010,1.027968
idut78a2q,0.480632
icpw2a010,1.028496
ibxd90xkq,0.987572
icph08hcq,2.060936
ibh714daq,0.463312
idg214hrq,0.985804
ie1b18kwq,0.8633360000000001
idg231m8q,0.483428
j8vb05020,0.5424439999999999
icq10ja1q,0.483
ics408e3q,0.838184
id9907a1q,0.465532
ic6m7zd8q,1.026304
lbx402crq,1.5664360000000002
ib919o010,1.0279040000000002
icvo04010,3.490056
o4ak14020,0.484412
ib91bf010,1.029876
idwi1v010,1.025952
iaab04oyq,1.02476
ibu91x010,1.027892
ie1t07ulq,0.486644
iehq19kzq,1.025472
ic5za6eeq,0.55166
icdm31070,3.4899120000000003
idc749010,1.025756
ict901ktq,0.46538
idnz03n2q,0.481156
ibbt02avq,0.530512
lcao46h3q,0.462808
ie37hbatq,0.8818360000000001
odqf11u3q,0.4687560000000001
ic3m19ngq,1.025736
icg6av010,1.027264
idb754glq,1.015864
idpya7hwq,0.987708
j9p1bu020,2.794716
icpf24h9q,0.986136
ib8cfwx4q,2.063924
o5ee11020,0.460768
ie1c2u010,1.026684
ibw905d7q,0.8698520000000001
j9irw4bfq,2.0615080000000003
ids050030,0.854548
ic3t0rbiq,2.062552
idwm04020,0.925692
idca38010,1.025856
ie0l11grq,0.986108
iebjea010,1.316152
id3z01scq,0.464524
iciij4i0q,1.042916
icok22nbq,0.83786
idot3iy0q,1.025336
id7r63020,0.8547239999999999
ic0597010,4.658156
icr311010,0.866956
id6y04010,3.844908
icdm39040,3.491956
idb621030,2.803636
idx705k6q,0.8384
idr103fbq,0.8826360000000001
ibts49040,2.829716
idkb11030,4.247296
ibc1e1aeq,1.016656
idr109puq,0.8825719999999999
icp209l1q,0.9868
idx5a7nyq,0.8378
ibfa15040,2.815268
la9k01rzq,0.455064
ib1f32010,4.941544
ie6k06f0q,0.98836
ibfo11040,2.780932
ie1t09jyq,0.4836
ic8x34040,2.8199560000000004
ibcu1hyxq,0.612132
ichl01k8q,0.863768
ibeuirerq,2.0625
ie190gbrq,1.02706
ibfn07030,2.780872
ie1a33b3q,0.462604
ibu93t010,1.026848
icmp10q6q,1.041636
id6905030,3.5486720000000003
idus38xpq,1.023572
idgg0d010,3.521204
idhi02010,3.624624
ldqj09030,2.09
ich305080,0.854684
icjf05010,3.489828
icvba1aiq,0.882928
ibsm18020,0.537688
ibxy14jdq,0.476188
id2f30hjq,1.023336
o57eb1020,0.574952
icls10a7q,1.045248
ie1950z1q,1.024864
o4an05050,0.482816
ibh714g6q,0.463632
iddl02leq,0.8382120000000001
ice134x6q,1.015984
ibug99010,2.81874
ic5h2abtq,1.050836
idcc69qiq,1.02374
ic4450010,1.027936
o4yf33030,0.488992
idp1a4hxq,1.024396
id0i2wc7q,1.026912
ie8o11ddq,0.986392
ie8507fsq,1.043808
icyr0v040,0.905716
iedh15030,2.813372
idas09uiq,2.0596400000000004
iccx05010,0.948576
ib4v13niq,0.985896
ible22r0q,0.495468
id0o21gxq,0.863196
id0o16znq,0.86372
ie8c04piq,0.838316
id9901trq,0.4644720000000001
ibxd90xhq,0.987848
icqu04rgq,2.04478
iaax70d0q,0.8382040000000001
idu901hrq,1.048744
icc224040,1.474716
idp607hkq,1.024288
iccs02020,0.817652
ibsl230a0,0.474512
idgq01080,0.85824
ic6db2t4q,1.02456
ib91e0vvq,1.014828
idb784ntq,1.0169
id0b0uh1q,1.02542
idbh02050,0.854316
ibyh06050,0.94682
