ipst,dtype,total_mb,subarray,detector,crsplit,x_size,pctecorr,mem_bin,memory,instr,drizcorr,wallclock,n_files,timestamp,x_files
j8hm06jlq,0,2,0,0,2,-0.7662158670999736,0,0,0.4828560000000001,0,1,36,2,1620740441,-0.7780152036830672
j8hm06j3q,0,2,0,0,2,-0.7662158670999736,0,0,0.481484,0,1,51,2,1620740441,-0.7780152036830672
ibcf13b0q,0,1,1,0,0,-1.0724141621312375,0,0,0.459528,3,1,30,2,1620740441,-0.7780152036830672
j8i0cuj2q,0,34,0,1,2,0.919839605356715,1,1,2.044708,0,1,2868,2,1620740441,-0.7780152036830672
lb3j55oeq,0,0,1,0,0,-1.6157022275450914,0,0,0.461896,1,0,18,2,1620740441,-0.7780152036830672
laa005lxq,0,0,0,0,0,-1.6157022275450914,0,0,0.455708,1,0,15,2,1620740441,-0.7780152036830672
laa005lwq,0,0,0,0,0,-1.6157022275450914,0,0,0.454124,1,0,12,2,1620740441,-0.7780152036830672
j8qo02010,1,9,0,0,2,0.09506200417781331,0,0,0.675504,0,1,91,9,1620740441,1.6313035653743424
ib91lwd6q,0,35,0,1,2,0.9375950901966635,1,0,1.289616,3,0,596,2,1620740441,-0.7780152036830672
la8mlvouq,0,232,0,0,0,2.0423199365967943,0,1,1.921392,1,0,361,3,1620740441,0.2397118177539458
j8hm06jqq,0,2,0,0,2,-0.7662158670999736,0,0,0.481376,0,1,38,2,1620740441,-0.7780152036830672
la7x01bbq,0,1,0,0,0,-1.0724141621312375,0,0,1.511836,1,0,101,3,1620740441,0.2397118177539458
lb1o06liq,0,0,0,0,0,-1.6157022275450914,0,0,0.454696,1,0,13,2,1620740441,-0.7780152036830672
ico501l0q,0,4,1,0,0,-0.3922108615141664,0,0,0.4754640000000001,3,1,38,2,1620740441,-0.7780152036830672
j8i0csxhq,0,34,0,1,2,0.919839605356715,1,1,2.045452,0,1,1549,2,1620740441,-0.7780152036830672
la9k03aiq,0,1,1,0,0,-1.0724141621312375,0,0,0.455208,1,0,24,2,1620740441,-0.7780152036830672
j8dfa2020,1,137.4,0,1,1,1.748081920408613,1,0,1.08,0,1,23723,5,1620740441,1.0921440788857568
la8k01fcq,0,2,1,0,0,-0.7662158670999736,0,0,0.456136,1,0,21,2,1620740441,-0.7780152036830672
j8i0bzn7q,0,34,0,1,2,0.919839605356715,1,1,2.042548,0,1,2274,2,1620740441,-0.7780152036830672
j8i0a4kyq,0,34,0,1,2,0.919839605356715,1,1,2.062112,0,1,1849,2,1620740441,-0.7780152036830672
iabf02jpq,0,69,0,0,0,1.3470427631721529,0,0,0.666308,3,1,96,2,1620740441,-0.7780152036830672
j8i0azktq,0,34,0,1,2,0.919839605356715,1,1,2.04308,0,1,1700,2,1620740441,-0.7780152036830672
j8c1030a0,1,17,1,1,2,0.49074674060837237,0,0,1.067828,0,1,161,5,1620740441,1.0921440788857568
la8m02oxq,0,1,0,0,0,-1.0724141621312375,0,0,1.5176120000000002,1,0,77,3,1620740441,0.2397118177539458
la8m01ltq,0,1,0,0,0,-1.0724141621312375,0,0,1.510508,1,0,94,3,1620740441,0.2397118177539458
j8i0bwuzq,0,34,0,1,2,0.919839605356715,1,1,2.043196,0,1,2205,2,1620740441,-0.7780152036830672
lb3j10l6q,0,9,1,0,0,0.09506200417781331,0,0,0.455144,1,0,15,2,1620740441,-0.7780152036830672
la8m03qaq,0,1,0,0,0,-1.0724141621312375,0,0,1.518376,1,0,101,3,1620740441,0.2397118177539458
j8i0calrq,0,34,0,1,2,0.919839605356715,1,1,2.06918,0,1,2233,2,1620740441,-0.7780152036830672
j6fl4aohq,0,34.3,0,1,1,0.9252225381380749,1,0,0.03,0,1,1872,1,1620740441,-3.2299932216233636
j8i0bjy3q,0,34,0,1,2,0.919839605356715,1,1,2.044416,0,1,1587,2,1620740441,-0.7780152036830672
iaak12m4q,0,15,0,0,0,0.4127126235021304,0,0,0.545492,3,0,34,2,1620740441,-0.7780152036830672
j8i0axzaq,0,34,0,1,2,0.919839605356715,1,1,2.046024,0,1,1688,2,1620740441,-0.7780152036830672
la9k04pjq,0,2,1,0,0,-0.7662158670999736,0,0,0.45752,1,0,22,2,1620740441,-0.7780152036830672
laa005nmq,0,0,0,0,0,-1.6157022275450914,0,0,0.455716,1,0,16,2,1620740441,-0.7780152036830672
la9k01t1q,0,0,1,0,0,-1.6157022275450914,0,0,0.455112,1,0,20,2,1620740441,-0.7780152036830672
lb1o24a7q,0,0,0,0,0,-1.6157022275450914,0,0,0.45496,1,0,9,2,1620740441,-0.7780152036830672
o3j1a5awq,0,8.4,0,0,0,0.05248673833513742,0,0,1.01,2,0,17,1,1620740441,-3.2299932216233636
j8i0c3jtq,0,34,0,1,2,0.919839605356715,1,1,2.087664,0,1,1688,2,1620740441,-0.7780152036830672
la9k03a7q,0,0,1,0,0,-1.6157022275450914,0,0,0.4557560000000001,1,0,15,2,1620740441,-0.7780152036830672
iblwb1020,1,104.7,0,1,1,1.591706301743819,1,2,9.37,3,1,4707,4,1620740441,0.7728496207883843
ib6wd6f6q,0,3,1,0,0,-0.5539994961835305,0,0,0.47284,3,1,47,2,1620740441,-0.7780152036830672
iaak31oqq,0,15,0,0,0,0.4127126235021304,0,0,0.546048,3,0,39,2,1620740441,-0.7780152036830672
j8i0cjhqq,0,34,0,1,2,0.919839605356715,1,1,2.0452,0,1,2014,2,1620740441,-0.7780152036830672
ibh714giq,0,1,1,0,0,-1.0724141621312375,0,0,0.462872,3,1,30,2,1620740441,-0.7780152036830672
j8i09wejq,0,34,0,1,2,0.919839605356715,1,1,2.043112,0,1,2362,2,1620740441,-0.7780152036830672
j8i0ckbgq,0,34,0,1,2,0.919839605356715,1,1,2.069856,0,1,1600,2,1620740441,-0.7780152036830672
ico801zkq,0,1,1,1,2,-1.0724141621312375,1,0,1.11382,3,1,156,2,1620740441,-0.7780152036830672
ibcf13ayq,0,7,1,0,0,-0.059319448932817535,0,0,0.497376,3,1,32,2,1620740441,-0.7780152036830672
o3u804dnq,0,2.3,0,0,1,-0.6954500398762936,0,0,1,2,0,21,1,1620740441,-3.2299932216233636
ibbu01afq,0,4,0,0,0,-0.3922108615141664,0,0,0.498356,3,1,58,2,1620740441,-0.7780152036830672
j8iy2y040,1,137.4,0,1,1,1.748081920408613,1,2,12.22,0,1,18079,5,1620740441,1.0921440788857568
j8de11010,1,103,0,1,1,1.582208565643392,1,1,3.11,0,1,5021,4,1620740441,0.7728496207883843
la9k03bhq,0,1,1,0,0,-1.0724141621312375,0,0,0.455696,1,0,24,2,1620740441,-0.7780152036830672
ie6d01020,1,209.4,0,1,1,1.9855000233873548,1,3,21.8,3,1,14870,7,1620740441,1.4459577508481383
la9k02cpq,0,0,1,0,0,-1.6157022275450914,0,0,0.454736,1,0,17,2,1620740441,-0.7780152036830672
la9k01u6q,0,0,1,0,0,-1.6157022275450914,0,0,0.455412,1,0,24,2,1620740441,-0.7780152036830672
j8i0cxiaq,0,34,0,1,2,0.919839605356715,1,1,2.078876,0,1,1528,2,1620740441,-0.7780152036830672
ibcf0bp8q,0,4,1,0,0,-0.3922108615141664,0,0,0.477036,3,1,39,2,1620740441,-0.7780152036830672
lb2a02fzq,0,0,0,0,0,-1.6157022275450914,0,0,0.4623,1,0,25,2,1620740441,-0.7780152036830672
iccy01010,1,457,0,0,0,2.4089567156532485,0,0,1.113228,3,1,922,25,1620740441,1.9821715443374073
j8c1030h0,1,1,1,1,2,-1.0724141621312375,0,0,0.464092,0,1,52,5,1620740441,1.0921440788857568
lb1o30msq,0,9,1,0,0,0.09506200417781331,0,0,0.455448,1,0,12,2,1620740441,-0.7780152036830672
la7x01cdq,0,1,0,0,0,-1.0724141621312375,0,0,1.51818,1,0,67,3,1620740441,0.2397118177539458
ibh713ekq,0,5,1,0,0,-0.2618199013465426,0,0,0.488356,3,1,42,2,1620740441,-0.7780152036830672
lb2h02pqq,0,0,0,0,0,-1.6157022275450914,0,0,0.461992,1,0,23,2,1620740441,-0.7780152036830672
la7t02rvq,0,1,1,0,0,-1.0724141621312375,0,0,0.455812,1,0,20,2,1620740441,-0.7780152036830672
j8qu08030,1,14,0,0,2,0.3696900149665785,0,0,0.803412,0,1,134,13,1620740441,1.8148625602026758
la8m03pkq,0,5,1,0,0,-0.2618199013465426,0,0,1.552468,1,0,64,2,1620740441,-0.7780152036830672
laa110hiq,0,0,0,0,0,-1.6157022275450914,0,0,0.462272,1,0,18,2,1620740441,-0.7780152036830672
j8r018030,1,69,0,1,2,1.3470427631721529,1,1,2.813508,0,1,3467,5,1620740441,1.0921440788857568
la8k03hgq,0,0,1,0,0,-1.6157022275450914,0,0,0.455008,1,0,17,2,1620740441,-0.7780152036830672
j6kt09030,1,9,0,0,2,0.09506200417781331,0,0,0.48,0,1,136,5,1620740441,1.0921440788857568
j8i0cnf1q,0,34,0,1,2,0.919839605356715,1,1,2.044552,0,1,1932,2,1620740441,-0.7780152036830672
j8i0b0nnq,0,34,0,1,2,0.919839605356715,1,1,2.061048,0,1,1293,2,1620740441,-0.7780152036830672
j8caa8qjq,0,2.4,1,1,1,-0.6733784568482639,0,0,1.12,0,1,34,1,1620740441,-3.2299932216233636
j8iva1r4q,0,1,1,1,2,-1.0724141621312375,0,0,0.4636,0,1,27,2,1620740441,-0.7780152036830672
ldi457010,1,0.1,0,0,0,-1.5394799101989651,0,1,2.1,1,0,107,2,1620740441,-0.7780152036830672
ibh714arq,0,0.5,1,0,0,-1.2948126187674407,0,0,0.28300000000000003,3,1,18.47,1,1620740441,-3.2299932216233636
j8cr40r8s,0,34.3,0,1,1,0.9252225381380749,0,0,1.06,0,0,92,1,1620740441,-3.2299932216233636
lb2h03cgq,0,0,0,0,0,-1.6157022275450914,0,0,0.462832,1,0,26,2,1620740441,-0.7780152036830672
j8r011020,1,69,0,1,2,1.3470427631721529,1,1,2.8115080000000003,0,1,3119,5,1620740441,1.0921440788857568
j8qo25020,1,5,0,0,2,-0.2618199013465426,0,0,0.536108,0,1,55,5,1620740441,1.0921440788857568
la8010ccq,0,3,1,0,0,-0.5539994961835305,0,0,0.456184,1,0,29,2,1620740441,-0.7780152036830672
j8i0bnb5q,0,34,0,1,2,0.919839605356715,1,1,2.044128,0,1,1983,2,1620740441,-0.7780152036830672
ibh725xzq,0,1,1,0,0,-1.0724141621312375,0,0,0.462976,3,1,29,2,1620740441,-0.7780152036830672
la9k01stq,0,1,1,0,0,-1.0724141621312375,0,0,0.456388,1,0,21,2,1620740441,-0.7780152036830672
lacb01flq,0,0,0,0,0,-1.6157022275450914,0,0,0.462264,1,0,24,2,1620740441,-0.7780152036830672
ibe531dwq,0,5,1,0,0,-0.2618199013465426,0,0,0.473676,3,0,16,2,1620740441,-0.7780152036830672
ibyy71020,1,104.7,0,1,1,1.591706301743819,1,2,8.77,3,1,5364,4,1620740441,0.7728496207883843
ico501lhq,0,4,1,0,0,-0.3922108615141664,0,0,0.47072,3,1,31,2,1620740441,-0.7780152036830672
labo01cyq,0,0,0,0,0,-1.6157022275450914,0,0,0.455332,1,0,16,2,1620740441,-0.7780152036830672
ibcf13amq,0,1,1,0,0,-1.0724141621312375,0,0,0.459096,3,1,24,2,1620740441,-0.7780152036830672
ib6v21g8q,0,26,0,0,0,0.754674850225685,0,0,0.600608,3,1,85,2,1620740441,-0.7780152036830672
lb1404rhq,0,0,0,0,0,-1.6157022275450914,0,0,0.45484,1,0,10,2,1620740441,-0.7780152036830672
la9k04oeq,0,0,1,0,0,-1.6157022275450914,0,0,0.454416,1,0,20,2,1620740441,-0.7780152036830672
iabz02b8q,0,13,0,0,0,0.3234899654738656,0,0,0.499856,3,0,40,2,1620740441,-0.7780152036830672
lb3e26oiq,0,0,0,0,0,-1.6157022275450914,0,0,0.4631560000000001,1,0,21,2,1620740441,-0.7780152036830672
o3xi01c2q,0,0.1,1,0,1,-1.5394799101989651,0,0,1,2,0,21,1,1620740441,-3.2299932216233636
ico501m7q,0,4,1,0,0,-0.3922108615141664,0,0,0.475664,3,1,36,2,1620740441,-0.7780152036830672
lb2a09dnq,0,0,0,0,0,-1.6157022275450914,0,0,0.4614720000000001,1,0,21,2,1620740441,-0.7780152036830672
la9k03cbq,0,1,1,0,0,-1.0724141621312375,0,0,0.456452,1,0,23,2,1620740441,-0.7780152036830672
j8iva1qaq,0,1,1,1,2,-1.0724141621312375,0,0,0.463212,0,1,32,2,1620740441,-0.7780152036830672
j8hm06k7q,0,2,0,0,2,-0.7662158670999736,0,0,0.481228,0,1,44,2,1620740441,-0.7780152036830672
o3tt41ezq,0,0.1,1,0,1,-1.5394799101989651,0,0,1,2,0,17,1,1620740441,-3.2299932216233636
j8i0b3tbq,0,34,0,1,2,0.919839605356715,1,1,2.075032,0,1,1784,2,1620740441,-0.7780152036830672
j8i0bmr9q,0,34,0,1,2,0.919839605356715,1,1,2.05016,0,1,2042,2,1620740441,-0.7780152036830672
la9x01e7q,0,9,1,0,0,0.09506200417781331,0,0,0.456164,1,0,13,2,1620740441,-0.7780152036830672
ico801zfq,0,1,1,1,2,-1.0724141621312375,1,0,1.113828,3,1,135,2,1620740441,-0.7780152036830672
la9k03acq,0,1,1,0,0,-1.0724141621312375,0,0,0.455772,1,0,18,2,1620740441,-0.7780152036830672
j8rq16020,1,138,0,1,2,1.750568425712719,1,1,4.250244,0,1,5278,9,1620740441,1.6313035653743424
la8m02mzq,0,1,0,0,0,-1.0724141621312375,0,0,1.517512,1,0,80,3,1620740441,0.2397118177539458
j8qo04030,1,9,0,0,2,0.09506200417781331,0,0,0.679612,0,1,144,9,1620740441,1.6313035653743424
j8i0cyjhq,0,34,0,1,2,0.919839605356715,1,1,2.044348,0,1,1805,2,1620740441,-0.7780152036830672
j8qo09030,1,9,0,0,2,0.09506200417781331,0,0,0.679076,0,1,135,9,1620740441,1.6313035653743424
ib2k82vdq,0,24,0,0,0,0.7051335898518772,0,0,0.584212,3,1,71,2,1620740441,-0.7780152036830672
la9k04n8q,0,0,1,0,0,-1.6157022275450914,0,0,0.454692,1,0,21,2,1620740441,-0.7780152036830672
j8i0azkvs,0,34,0,1,2,0.919839605356715,1,1,2.044896,0,1,1711,2,1620740441,-0.7780152036830672
j8rq38010,1,9,0,0,2,0.09506200417781331,0,0,0.6611560000000001,0,1,105,9,1620740441,1.6313035653743424
j8sv01020,1,5,0,0,2,-0.2618199013465426,0,0,0.548868,0,1,62,5,1620740441,1.0921440788857568
la9t11050,1,15,0,0,0,0.4127126235021304,0,0,1.642484,1,0,207,7,1620740441,1.4459577508481383
j8i0cqafq,0,34,0,1,2,0.919839605356715,1,1,2.043908,0,1,2066,2,1620740441,-0.7780152036830672
ico801a2q,0,1,1,1,2,-1.0724141621312375,1,0,1.113732,3,1,147,2,1620740441,-0.7780152036830672
icfs11z4q,0,1,1,0,0,-1.0724141621312375,0,0,0.28300000000000003,3,1,15.9,1,1620740441,-3.2299932216233636
la9k03ebq,0,1,1,0,0,-1.0724141621312375,0,0,0.455632,1,0,23,2,1620740441,-0.7780152036830672
j8i0bxv6q,0,34,0,1,2,0.919839605356715,1,1,2.04476,0,1,2788,2,1620740441,-0.7780152036830672
j8ig01hnq,0,2,0,0,2,-0.7662158670999736,0,0,0.480888,0,1,34,2,1620740441,-0.7780152036830672
la9k01wjq,0,0,1,0,0,-1.6157022275450914,0,0,0.4552640000000001,1,0,26,2,1620740441,-0.7780152036830672
j8i0a5lyq,0,34,0,1,2,0.919839605356715,1,1,2.076176,0,1,2258,2,1620740441,-0.7780152036830672
laaf03hcq,0,0,0,0,0,-1.6157022275450914,0,0,0.462188,1,0,19,2,1620740441,-0.7780152036830672
labq02mbq,0,0,0,0,0,-1.6157022275450914,0,0,0.455092,1,0,12,2,1620740441,-0.7780152036830672
j8i0c1wuq,0,34,0,1,2,0.919839605356715,1,1,2.071156,0,1,2764,2,1620740441,-0.7780152036830672
ibda01qaq,0,18,0,0,0,0.5263600146713312,0,0,0.564168,3,1,47,2,1620740441,-0.7780152036830672
j8rz02060,1,7,0,0,2,-0.059319448932817535,0,0,0.5946,0,1,102,7,1620740441,1.4459577508481383
j8i0a8bqs,0,34,0,1,2,0.919839605356715,1,1,2.043868,0,1,2263,2,1620740441,-0.7780152036830672
la8134ttq,0,19,1,0,0,0.5600260186195137,0,0,0.527356,1,0,93,2,1620740441,-0.7780152036830672
icph2xgiq,0,35,0,0,0,0.9375950901966635,0,0,0.669456,3,1,89,2,1620740441,-0.7780152036830672
j8iva1q6q,0,1,1,1,2,-1.0724141621312375,0,0,0.463056,0,1,35,2,1620740441,-0.7780152036830672
ib3m54050,1,112.8,0,0,0,1.6348270387428092,0,2,9.74,3,1,241,7,1620740441,1.4459577508481383
j8si08010,1,19,0,0,2,0.5600260186195137,0,0,0.918436,0,1,199,17,1620740441,1.9020375622758252
j8r208040,1,9,0,0,2,0.09506200417781331,0,0,0.647428,0,1,158,9,1620740441,1.6313035653743424
iaava2nkq,0,35,0,0,0,0.9375950901966635,0,0,0.66604,3,1,98,2,1620740441,-0.7780152036830672
j8i0a3ehq,0,34,0,1,2,0.919839605356715,1,1,2.042872,0,1,1800,2,1620740441,-0.7780152036830672
laay01kaq,0,0,0,0,0,-1.6157022275450914,0,0,0.454936,1,0,13,2,1620740441,-0.7780152036830672
j8i0c4psq,0,34,0,1,2,0.919839605356715,1,1,2.043688,0,1,2450,2,1620740441,-0.7780152036830672
la7811toq,0,0,0,0,0,-1.6157022275450914,0,0,1.508016,1,0,52,3,1620740441,0.2397118177539458
la9k03ezq,0,1,1,0,0,-1.0724141621312375,0,0,0.45562,1,0,22,2,1620740441,-0.7780152036830672
labq74qvq,0,0,0,0,0,-1.6157022275450914,0,0,0.454524,1,0,14,2,1620740441,-0.7780152036830672
j8d701zyq,0,34.3,0,1,1,0.9252225381380749,1,0,1.46,0,1,1684,1,1620740441,-3.2299932216233636
laa103s5q,0,0,0,0,0,-1.6157022275450914,0,0,0.462128,1,0,22,2,1620740441,-0.7780152036830672
la9k01wuq,0,0,1,0,0,-1.6157022275450914,0,0,0.456148,1,0,23,2,1620740441,-0.7780152036830672
la8o18hvq,0,1,0,0,0,-1.0724141621312375,0,0,1.51544,1,0,55,3,1620740441,0.2397118177539458
la7t04uuq,0,0,1,0,0,-1.6157022275450914,0,0,0.455204,1,0,19,2,1620740441,-0.7780152036830672
j8qo28020,1,9,0,0,2,0.09506200417781331,0,0,0.6742520000000001,0,1,116,9,1620740441,1.6313035653743424
lb1413guq,0,9,1,0,0,0.09506200417781331,0,0,0.45538,1,0,16,2,1620740441,-0.7780152036830672
j8c481020,1,274.8,0,1,1,2.1353799711472834,1,3,24.66,0,1,42324,9,1620740441,1.6313035653743424
j8i0blzeq,0,34,0,1,2,0.919839605356715,1,1,2.045604,0,1,1962,2,1620740441,-0.7780152036830672
laay01k9q,0,0,0,0,0,-1.6157022275450914,0,0,0.4557640000000001,1,0,15,2,1620740441,-0.7780152036830672
lacb51a1q,0,0,0,0,0,-1.6157022275450914,0,0,0.46206,1,0,18,2,1620740441,-0.7780152036830672
la7t03tyq,0,1,1,0,0,-1.0724141621312375,0,0,0.455312,1,0,18,2,1620740441,-0.7780152036830672
la7809l7q,0,0,0,0,0,-1.6157022275450914,0,0,1.508428,1,0,65,3,1620740441,0.2397118177539458
ibcua0pxq,0,35,0,0,0,0.9375950901966635,0,0,0.614084,3,0,49,2,1620740441,-0.7780152036830672
j8i0akxtq,0,34,0,1,2,0.919839605356715,1,1,2.044608,0,1,1966,2,1620740441,-0.7780152036830672
j8i09ubgq,0,34,0,1,2,0.919839605356715,1,1,2.04586,0,1,2230,2,1620740441,-0.7780152036830672
ibcf13agq,0,7,1,0,0,-0.059319448932817535,0,0,0.494572,3,1,36,2,1620740441,-0.7780152036830672
iaac230g0,1,1,1,0,0,-1.0724141621312375,0,1,3.22,3,1,35,3,1620740441,0.2397118177539458
lb1a01r6q,0,0,0,0,0,-1.6157022275450914,0,0,0.462064,1,0,21,2,1620740441,-0.7780152036830672
j8c1c50b0,1,1.1,1,1,1,-1.035123106072356,0,0,1.12,0,1,65,3,1620740441,0.2397118177539458
lb3s04o3q,0,0,0,0,0,-1.6157022275450914,0,0,0.462064,1,0,22,2,1620740441,-0.7780152036830672
j8i0b3tgq,0,34,0,1,2,0.919839605356715,1,1,2.076532,0,1,1941,2,1620740441,-0.7780152036830672
lb1a03unq,0,0,0,0,0,-1.6157022275450914,0,0,0.462452,1,0,20,2,1620740441,-0.7780152036830672
la9k01x2q,0,0,1,0,0,-1.6157022275450914,0,0,0.456084,1,0,20,2,1620740441,-0.7780152036830672
j8i0aqqoq,0,34,0,1,2,0.919839605356715,1,1,2.045832,0,1,1600,2,1620740441,-0.7780152036830672
j8r004010,1,69,0,1,2,1.3470427631721529,1,1,2.810648,0,1,3491,5,1620740441,1.0921440788857568
la8m02m7q,0,0,0,0,0,-1.6157022275450914,0,0,1.5087959999999998,1,0,68,3,1620740441,0.2397118177539458
lb2a18dbq,0,0,0,0,0,-1.6157022275450914,0,0,0.46196,1,0,19,2,1620740441,-0.7780152036830672
ib8d62rqq,0,24,0,0,0,0.7051335898518772,0,0,0.5834,3,1,69,2,1620740441,-0.7780152036830672
j8i0bmqpq,0,34,0,1,2,0.919839605356715,1,1,2.045624,0,1,2050,2,1620740441,-0.7780152036830672
ib9m11riq,0,31,0,0,0,0.8631336151017894,0,0,0.633844,3,0,58,2,1620740441,-0.7780152036830672
ibbt02buq,0,7,0,0,0,-0.059319448932817535,0,0,0.504476,3,1,73,2,1620740441,-0.7780152036830672
j8i0c0p1q,0,34,0,1,2,0.919839605356715,1,1,2.072236,0,1,2593,2,1620740441,-0.7780152036830672
la8mffhuq,0,195,0,0,0,1.945786329426352,0,1,2.748488,1,0,409,3,1620740441,0.2397118177539458
la9k04pdq,0,2,1,0,0,-0.7662158670999736,0,0,0.457096,1,0,30,2,1620740441,-0.7780152036830672
lb2a12ywq,0,0,0,0,0,-1.6157022275450914,0,0,0.4627439999999999,1,0,26,2,1620740441,-0.7780152036830672
iaak16n5q,0,29.8,0,0,0,0.8388427654402163,0,0,1.08,3,0,23,1,1620740441,-3.2299932216233636
j8c1030g0,1,1,1,1,2,-1.0724141621312375,0,0,0.4636520000000001,0,1,54,5,1620740441,1.0921440788857568
ib8cceprq,0,31,0,0,0,0.8631336151017894,0,0,0.6342840000000001,3,1,79,2,1620740441,-0.7780152036830672
laa110f4q,0,0,0,0,0,-1.6157022275450914,0,0,0.461204,1,0,18,2,1620740441,-0.7780152036830672
j8r012030,1,69,0,1,2,1.3470427631721529,1,1,2.797136,0,1,2770,5,1620740441,1.0921440788857568
j8i0axzeq,0,34,0,1,2,0.919839605356715,1,1,2.0430200000000003,0,1,2031,2,1620740441,-0.7780152036830672
j8r206040,1,9,0,0,2,0.09506200417781331,0,0,0.657896,0,1,122,9,1620740441,1.6313035653743424
la8m01lkq,0,0,0,0,0,-1.6157022275450914,0,0,1.509272,1,0,105,3,1620740441,0.2397118177539458
lb3s10dbq,0,0,0,0,0,-1.6157022275450914,0,0,0.462272,1,0,26,2,1620740441,-0.7780152036830672
laa004ouq,0,0,0,0,0,-1.6157022275450914,0,0,0.455644,1,0,11,2,1620740441,-0.7780152036830672
j8i0bxvoq,0,34,0,1,2,0.919839605356715,1,1,2.071696,0,1,2606,2,1620740441,-0.7780152036830672
la8m01lgq,0,1,0,0,0,-1.0724141621312375,0,0,1.50956,1,0,111,3,1620740441,0.2397118177539458
j8qo30020,1,9,0,0,2,0.09506200417781331,0,0,0.6808960000000001,0,1,117,9,1620740441,1.6313035653743424
j8qo18030,1,9,0,0,2,0.09506200417781331,0,0,0.684484,0,1,131,9,1620740441,1.6313035653743424
j8i0c3jnq,0,34,0,1,2,0.919839605356715,1,1,2.07838,0,1,1786,2,1620740441,-0.7780152036830672
lb3e26ohq,0,0,0,0,0,-1.6157022275450914,0,0,0.461476,1,0,26,2,1620740441,-0.7780152036830672
ibfq05ozq,0,31,0,0,0,0.8631336151017894,0,0,0.632876,3,1,78,2,1620740441,-0.7780152036830672
j8qo15010,1,9,0,0,2,0.09506200417781331,0,0,0.6826720000000001,0,1,135,9,1620740441,1.6313035653743424
ibfb07wdq,0,26,0,0,0,0.754674850225685,0,0,0.6016239999999999,3,1,61,2,1620740441,-0.7780152036830672
la8116hnq,0,19,1,0,0,0.5600260186195137,0,0,0.5269,1,0,80,2,1620740441,-0.7780152036830672
ic2z05030,1,139.6,0,1,1,1.7571434890922968,1,2,13.46,3,1,5574,5,1620740441,1.0921440788857568
j8q801020,1,69,0,1,2,1.3470427631721529,1,1,2.807496,0,1,3152,5,1620740441,1.0921440788857568
laa005mmq,0,0,0,0,0,-1.6157022275450914,0,0,0.45474,1,0,15,2,1620740441,-0.7780152036830672
ibcu6gc5q,0,35,0,0,0,0.9375950901966635,0,0,0.6141,3,0,47,2,1620740441,-0.7780152036830672
icno12010,1,210,0,1,2,1.9870912190005003,1,1,4.850988,3,1,4378,13,1620740441,1.8148625602026758
j8q804020,1,69,0,1,2,1.3470427631721529,1,1,2.827616,0,1,3196,5,1620740441,1.0921440788857568
j8i0calvq,0,34,0,1,2,0.919839605356715,1,1,2.068536,0,1,1861,2,1620740441,-0.7780152036830672
icon03020,1,132,0,0,0,1.7251714976353139,0,0,0.724932,3,1,215,9,1620740441,1.6313035653743424
j8ivb1rrq,0,1,1,1,2,-1.0724141621312375,0,0,0.46358,0,1,32,2,1620740441,-0.7780152036830672
j8i0bqwkq,0,34,0,1,2,0.919839605356715,1,1,2.043196,0,1,2352,2,1620740441,-0.7780152036830672
la9g01lpq,0,0,0,0,0,-1.6157022275450914,0,0,0.455352,1,0,17,2,1620740441,-0.7780152036830672
j8i0bxwgq,0,34,0,1,2,0.919839605356715,1,1,2.044732,0,1,2308,2,1620740441,-0.7780152036830672
ibda01qcq,0,18,0,0,0,0.5263600146713312,0,0,0.563616,3,1,52,2,1620740441,-0.7780152036830672
labo93lpq,0,0,0,0,0,-1.6157022275450914,0,0,0.456304,1,0,12,2,1620740441,-0.7780152036830672
ib2k09omq,0,24,0,0,0,0.7051335898518772,0,0,0.583716,3,1,66,2,1620740441,-0.7780152036830672
ibbt02b9q,0,7,0,0,0,-0.059319448932817535,0,0,0.51036,3,1,58,2,1620740441,-0.7780152036830672
j8i0b6byq,0,34,0,1,2,0.919839605356715,1,1,2.045408,0,1,1844,2,1620740441,-0.7780152036830672
ib9m50lqq,0,15,0,0,0,0.4127126235021304,0,0,0.544376,3,0,31,2,1620740441,-0.7780152036830672
j8rq27010,1,9,0,0,2,0.09506200417781331,0,0,0.653456,0,1,113,9,1620740441,1.6313035653743424
la8o29mmq,0,1,0,0,0,-1.0724141621312375,0,0,1.51368,1,0,58,3,1620740441,0.2397118177539458
laa005ljq,0,0,0,0,0,-1.6157022275450914,0,0,0.455508,1,0,15,2,1620740441,-0.7780152036830672
la8m02oiq,0,1,0,0,0,-1.0724141621312375,0,0,1.51758,1,0,81,3,1620740441,0.2397118177539458
ib8d61rgq,0,33,0,0,0,0.9015340605688835,0,0,0.65142,3,1,84,2,1620740441,-0.7780152036830672
ibcu49c5q,0,35,0,0,0,0.9375950901966635,0,0,0.6149600000000001,3,0,41,2,1620740441,-0.7780152036830672
ibcu3pm5q,0,35,0,0,0,0.9375950901966635,0,0,0.612316,3,0,51,2,1620740441,-0.7780152036830672
ia2k07010,1,119.1,0,0,0,1.6661583436159777,0,1,5.91,3,1,144,5,1620740441,1.0921440788857568
lb3z07exq,0,0,0,0,0,-1.6157022275450914,0,0,0.462012,1,0,26,2,1620740441,-0.7780152036830672
labn01dzq,0,0,0,0,0,-1.6157022275450914,0,0,0.4622520000000001,1,0,20,2,1620740441,-0.7780152036830672
